text,highlighted
"Some states do not allow the exclusion or limitation of incidental or consequential damages, so the above limitation and exclusions may not apply to you. 13.",0
The dispute will not be consolidated with any other matters or joined with any other cases or parties.,0
"These terms of use are a legal agreement between you and ellation and apply to you whether you are a crunchyroll member (defined below) or a visitor just browsing the site (collectively, ""crunchyroll users"").",0
"Crunchyroll members may be able to access and/or purchase crunchyroll content (as defined below) through the site or services in a few different ways including: (i) crunchyroll members can pay a monthly membership fee to view certain crunchyroll content for the applicable time period (""membership fee"").",0
The purpose of this policy is to avoid any potential misunderstandings if your original work seems similar to ellation content since many works&nbsp;and&nbsp;submissions are based on the same or similar ideas.,0
Indemnification.,0
"At 444 bush street, san francisco, ca 94108, phone: (415) 796-3560. last modified: 3/14/2019 copyright infringement notification.",0
"In addition, without limitation, you agree that you will not do any of the following while using or accessing the site or services: upload, post, submit or otherwise transmit: (i) any user submissions to which you do not have the lawful right to copy, transmit and display (including any user submissions that would violate any confidentiality or fiduciary obligations that you might have with respect to the user submission).",0
"As to (i), (iii) and (iv) in this section 10, your obligation to indemnify ellation applies to your activities on the site at any time.",1
Sweepstakes and contests.,0
Once you complete and submit your comments to the site or services you will not be able to go back and edit your comments.,0
Limitation of liability.,0
"The arbitration will be conducted by a single neutral arbitrator. if the claim is for $10,000 or less, the party initiating the arbitration may choose whether the arbitration will be conducted (1) solely on the basis of documents submitted to the arbitrator, through a telephonic hearing or by an in-person hearing as established by the aaa rules.",0
"Some states or jurisdictions do not allow the exclusion of certain warranties, so some of the above exclusions may not apply to you. 12.",0
"If this specific provision is found to unenforceable, then the entirety of this provision shall be null and void, and all claims and disputes will be resolved in a court as specified in section 13 above. you may opt-out of this arbitration agreement.",0
"Ellation does not endorse any user submissions or any opinion, recommendation or advice expressed therein and you agree to waive, and hereby do waive, any legal or equitable rights or remedies you have or may have against ellation with respect thereto.",1
We automatically bill your payment method each month on the calendar day corresponding to the commencement of your paying membership.,0
Ellation advises you to exercise caution and good judgment when leaving such comments.,0
"For the avoidance of doubt with respect to any crunchyroll content that you purchase or access via the site or service, such content is only made available for personal and non-commercial purposes.",0
"Such links are provided for reference only, and ellation neither controls such websites nor endorses any of the material on any such websites or any association with their operators.",0
"You will not remove, alter or conceal any copyright, trademark, service mark or other proprietary rights notices incorporated in or accompanying the site, services, crunchyroll content, any other content made available through the site or services or related products and services, and except as explicitly described herein, you will not reproduce, modify, adapt, prepare derivative works based on, perform, display, publish, distribute, transmit, broadcast, sell, license or otherwise exploit the site, services, crunchyroll content or any other content made available through the site or services (other than your user submissions).",0
"The site, services, crunchyroll content and any other content made available through the site or services are provided ""as is"" with no warranty of any kind.",1
To become a crunchyroll member you must be at least 16 years of age.,1
The failure of a party to enforce any right or provision of these terms of use will not be deemed a waiver of such right or provision.,1
"A statement that the information in the notification is accurate, and under penalty of perjury, that the complaining party is authorized to act on behalf of the owner of an exclusive right that is allegedly infringed. such written notice should be sent to our designated agent as follows: dmca complaints ellation.com email: copyright@ellation.com fax: 415.796.3561 please also note that under section 512(f) any person who knowingly materially misrepresents that material or activity is infringing may be subject to liability. counter-notification if you elect to send us a counter notice, to be effective it must be a written communication provided to our designated agent that includes substantially the following (please consult your legal counsel or see 17 u.s.c.",0
"The arbitrator will have the authority to award all remedies available under applicable law, the arbitral forum's rules, and the terms.",0
"You agree to abide by all applicable local, state, national and foreign laws, treaties and regulations in connection with your use of the site and services.",0
"Upon any termination by a crunchyroll member, the related account will no longer be accessible.",0
"Any suspension, termination or cancellation will not affect your obligations to ellation under these terms of use (including, without limitation, proprietary rights and ownership, indemnification and limitation of liability), which by their sense and context are intended to survive such suspension, termination or cancellation. 6.",0
These terms of use together with the rules and policies of ellation incorporated herein by reference constitute the entire agreement between ellation and you with respect to the subject matter of these terms of use. 20.,0
The arbitrator will have the authority to grant motions dispositive of all or part of any claim or dispute.,0
"In addition, ellation may notify authorities or take any actions it deems appropriate, without notice to you, if ellation suspects or determines, in its own discretion, that you may have or there is a significant risk that you have (i) failed to comply with any provision of these terms of use or any policies or rules established by ellation.",0
"In the event that any provision in these terms of use is held to be invalid or unenforceable, the unenforceable part will be given effect to the greatest extent permitted by law and the remaining provisions will remain in full force and effect to the maximum extent permitted by law.",1
19.,0
"Please read the following important terms and conditions (""terms of use"") carefully.",0
"For certain payment methods, the issuer of your payment method may charge you a foreign transaction fee or other charges.",0
"If the parties are unable to agree on a location, the determination will be made by the arbitration institution. your arbitration fees and your share of arbitrator compensation will be limited to those fees set forth in the aaa rules with the remainder paid by ellation.",0
Questions.,0
"Any notice or other communication to be given hereunder will be in writing and given (x) by ellation via email (in each case to the address that you provide), (y) a posting on the site or (z) by you via email to e-notice@ellation.com&nbsp;or to such other addresses as ellation may specify in writing.",0
"The free trial period of your membership lasts for seven (7) days, or as otherwise specified during sign-up.",0
"Ellation will not be liable to you by reason of any failure or delay in the performance of its obligations hereunder on account of events beyond its reasonable control, which may include, without limitation, denial-of-service attacks, strikes, shortages, riots, insurrection, fires, flood, storm, explosions, acts of god, war, terrorism, governmental action, labor conditions, earthquakes, material shortages, failure of the internet or extraordinary connectivity issues experienced by major telecommunications providers and unrelated to ellation infrastructure or connectivity to the internet or failure at an ellation co-location facility (each a ""force majeure event"").",0
"You can rate and make comments about content made available through the site or services (""comments"").",0
"As a general practice, ellation, llc.",0
All rights in crunchyroll content are reserved.,0
Modification of these terms of use.,0
"After any termination, you understand and acknowledge that we will have no further obligation to provide the site or services and all licenses and other rights granted to you by these terms of use will immediately cease.",0
"(""ellation"", ""we"" or ""us"") provides our website accessible at crunchyroll.com (the ""site"") through which users can participate in an online community dedicated to enjoying anime, premium animation, sci-fi, fantasy and media in all forms (the ""services"").",0
"Ellation may, but is under no obligation to, monitor or censor comments and disclaims any and all liability relating thereto.",1
The site or services may provide links to websites other than crunchyroll.com.,0
"Or (iii) any user submissions that infringes the intellectual property rights or violates the privacy rights of any third party (including without limitation copyright, trademark, patent, trade secret, or other intellectual property right, or moral right or right of publicity); upload, post, submit or otherwise transmit any user submissions that are unlawful, obscene, harmful, threatening, harassing, defamatory or hateful or that contains objects or symbols of hate, invades the privacy of any third party, contains any pornography, erotica, child pornography or child erotica, is deceptive, threatening, abusive, inciting of unlawful action, defamatory, libelous, vulgar or violent or constitutes hate speech or is otherwise objectionable in the opinion of ellation; circumvent, disable or otherwise interfere with security related features of the site or features that prevent or restrict use or copying of any content; use any meta tags or other hidden text or metadata utilizing a crunchyroll trademark or logo, url or product name; upload, post, submit or otherwise transmit any unsolicited or unauthorized advertising, promotional materials, junk mail, spam, chain letters, ""pyramid schemes"" or any other form of solicitation; forge any tcp/ip packet header or any part of the header information or alter source-identifying information when using the site or services or in any way use the site or services to send altered, deceptive or false source-identifying information, and we reserve the right to block ip addresses or networks deemed to abuse access to the site or services; upload, post, submit or otherwise transmit any user submissions that contain software viruses or any other computer code, files, or programs designed to (i)&nbsp;interrupt, destroy or limit the functionality of any computer software.",0
"Ellation reserves the right in its sole discretion, at any time, to modify , discontinue or terminate the site or services or to modify or terminate these terms of use without advance notice.",0
"All disputes arising out of, relating to, or in connection with these terms of use or your use of the site and/or services that cannot be resolved informally or in small claims court will be resolved through binding arbitration on an individual basis, except you and ellation are not required to arbitrate any dispute in which either party seeks equitable relief for the alleged unlawful use of intellectual property rights. arbitration will be initiated through the american arbitration association (""aaa"").",1
"Or (iv) any claim that any content you posted to the site or via the services (including without limitation your user submissions) caused damage to a third party, including without limitation claims that your user submissions are infringing.",1
Miscellaneous.,0
"If you have questions about these terms of use or would like to request a copy of these terms of use or any other records relating to these terms of use or your use of the site and services, please contact ellation at feedback@crunchyroll.com or by sending a written request to ellation, llc.",0
"You agree that you are entirely and solely responsible for any and all activities or actions that occur under your crunchyroll account, whether or not you have authorized such activities or actions.",1
"We welcome and encourage you to provide feedback, comments and suggestions for improvements to the site and services (""feedback"").",0
You should also be aware that you could be held legally responsible for damages to someone's reputation if your comments are deemed to be defamatory.,0
"Ellation expressly disclaims all warranties, express or implied, regarding the site, services, crunchyroll content and any other content made available through the site or services, including any implied warranty of quality, availability, merchantability, fitness for a particular purpose or non-infringement.",0
"We reserve the right to change the timing of our billing, in particular, as indicated below, if your payment method has not successfully settled.",0
"Our privacy policy contains information about our policies and procedures regarding the collection, use and disclosure of information we receive from crunchyroll users. you will not use false identities or impersonate any other person or use a username or password that you are not authorized to use.",0
Access to certain content: fees and billing.,0
"Or (ii) engaged in actions relating to or in the course of using the site or services that may be illegal or cause liability, harm, embarrassment, harassment, abuse or disruption for you, crunchyroll users, ellation or any other third parties or the site or services. you may terminate your crunchyroll account at any time and for any reason.",0
"The aaa consumer arbitration rules (""aaa rules"") governing the arbitration are available online at&nbsp;www.adr.org&nbsp;or by calling the aaa at 1-800-778-7879.",0
Any legal action or proceeding arising under these terms of use will be brought exclusively in courts located in northern california and the parties hereby irrevocably consent to the personal jurisdiction and venue therein. 14.,0
"You are solely responsible for, and will exercise caution, discretion, common sense and judgment in, using the site and services and disclosing personal information to other crunchyroll users.",0
"Ellation.com respects all copyright and license owners and adheres to the digital millenium copyright act. if you are a content owner and would like us to help distribute your content,&nbsp;contact us. if you would like your content removed from this website, follow the instructions below. if you have questions about these terms of use or would like to request a copy of these terms of use or any other records relating to these terms of use or your use of the site and services, please contact ellation at feedback@crunchyroll.com or by sending a written request to ellation, llc.",0
"For example, if you started your crunchyroll membership or became a paying member on january 31st, your next payment date is likely to be february 28th, and your payment method would be billed on that date.",0
"Your use of the site, services, crunchyroll content and any other content made available through the site or services is at your sole risk and discretion and ellation hereby disclaims any and all liability to you or any third party relating thereto.",0
"Please note, if you choose to disregard this policy&nbsp;and&nbsp;submit materials regardless, you acknowledge that you have read the ellation submission policy&nbsp;and&nbsp;understand that by making such a submission, you understand that ellation has no obligation to you or your submission&nbsp;and that you have no claim whatsoever based on such submission. 21.",0
"Ellation is not responsible for the activities or such sites, and has no liability to you for any harms, injuries or losses you might suffer as a result of using or accessing such websites.",1
"Section 512(g)(3) to confirm these requirements): a physical or electronic signature of the subscriber. identification of the material that has been removed or to which access has been disabled and the location at which the material appeared before it was removed or access to it was disabled. a statement under penalty of perjury that the subscriber has a good faith belief that the material was removed or disabled as a result of mistake or misidentification of the material to be removed or disabled. the subscriber's name, address, and telephone number, and a statement that the subscriber consents to the jurisdiction of federal district court for the judicial district in which the address is located, or if the subscriber's address is outside of the united states, for any judicial district in which the service provider may be found, and that the subscriber will accept service of process from the person who provided notification under subsection (c)(1)(c) or an agent of such person. such written notice should be sent to our designated agent as follows: dmca complaints ellation.com email: copyright@ellation.com fax: 415.796.3561 please note that under section 512(f) of the copyright act, any person who knowingly materially misrepresents that material or activity was removed or disabled by mistake or misidentification may be subject to liability.",0
Payments are nonrefundable and there are no prorated refunds of any fees upon any termination or cancellation.,1
Interactions between crunchyroll users.,0
"Any unsolicited creative ideas, suggestions or materials of any kind, including for new or improved products, names, promotions, advertisements, marketing, processes pitches, outlines, scripts, treatments, artwork, designs, visual materials, etc.",0
"In that event, ""you"" and ""your"" will refer and apply to that business. 1.",0
(ii) your violation of these terms of use.,1
4.,0
Will be discarded&nbsp;and&nbsp;will not be read.,0
"Ellation does not have any obligation to monitor the user submissions that is uploaded, posted, submitted or otherwise transmitted using the site or services, for any purpose and, as a result, is not responsible for the accuracy, completeness, appropriateness, legality or applicability of the user submissions or anything said, depicted or written by crunchyroll members, including, without limitation, any information obtained by using the site or services.",1
You are solely responsible for your interactions (including any disputes) with other crunchyroll users.,1
"You understand that by using the site, services or your crunchyroll account or by posting any content on the site, you are agreeing to be bound by these terms of use.",0
"Without limiting other remedies, ellation may at any time suspend or terminate your crunchyroll account and refuse to provide access to the site or services.",0
"However, by uploading, posting, submitting or otherwise transmitting any user submissions on or to the site or services, you hereby grant to ellation a non-exclusive, worldwide, royalty-free, sublicensable, perpetual and irrevocable right and license to use, reproduce, modify, distribute, prepare derivative works of, display, publish, perform and transmit your user submissions in connection with the services and ellation's (and its successors) business including, without limitation, for promotion and redistributing part or all of the services (and derivative works thereof), in any media formats and through any media channels .",0
"In such case, you agree to reimburse ellation for all monies previously disbursed by it that are otherwise your obligation to pay under the aaa rules.",0
"Except as otherwise expressly provided for in these terms of use, any price changes to your service will take effect in accordance with the time frame outlined in the email notice to you. the membership fee for the service will be billed at the beginning of the paying portion of your membership and each month thereafter unless and until you cancel your membership.",0
Arbitration agreement.,0
"Regardless of the manner in which the arbitration is conducted, the arbitrator shall issue a reasoned written decision sufficient to explain the essential findings and conclusions on which the decision and award, if any, are based.",0
"You agree that these terms of use and the rules, restrictions and policies contained herein, and ellation's enforcement thereof, are not intended to confer and do not confer any rights or remedies upon any person other than you and ellation.",0
"In the case of an in-person hearing, the proceedings will be conducted at a location which is reasonably convenient for both parties with due consideration of the ability to travel and other pertinent circumstances.",0
"Notwithstanding any provision hereof, for all purposes of these terms of use each party will be independent and act independently and not as a contractor, partner, joint venturer, agent, employee or employer of the other and will not bind nor attempt to bind the other to any contract. 17.",0
"To the extent that the terms and conditions of such official rules conflict with these terms of use, the terms and conditions of such official rules will control.",0
Eligibility and registration.,0
"While ellation is under no obligation to do so, ellation reserves the right to remove and permanently delete any content from the site or services without notice, and for any reason ellation deems sufficient.",1
"Ellation will not be liable for the consequences of any interruptions or errors relating to the site, services or the scheduled or unscheduled service interruptions.",0
Consent to electronic notice.,0
"If you agree to these terms of use on behalf of a business, you represent and warrant that you have the authority to bind that business to these terms of use and your agreement to these terms will be treated as the agreement of the business.",0
Or (ii) crunchyroll members may initially sign-up for a free trial and then convert such free trial to a membership to view crunchyroll content via a membership fee.,0
"You hereby authorize ellation to collect fees by charging the credit card you provide to us as part of your crunchyroll account information, either directly or indirectly via a third party online payment service, such as paypal (""payment method""). your access to crunchyroll content may start with a free trial.",0
"You should carefully review the rules (e.g., the ""official rules"") of each promotion in which you participate through the site, as they may contain additional important information about ellation's rights to and ownership of the submissions you make as part of the promotions and as a result of your participation in such promotion.",0
"You must send your opt-out notice to one of the following physical or email addresses: ellation, llc., attn: arbitration opt-out, 444 bush street, san francisco, ca 94108. legal@ellation.com. (h) arbitration agreement survival.",0
Notice.,0
Ellation may assign these terms of use or any rights hereunder without your consent.,0
"Upon any termination or suspension, any content, materials or information (including user submissions) that you have submitted on the site or that which is related to your account may no longer be accessed by you.",0
"Under no circumstances will ellation or its affiliates, subsidiaries, partners or licensors or any of their respective officers, directors, employees and/or agents be liable to you or any third-party for any indirect, incidental, consequential, special or exemplary damages arising out of or in connection with use of the site, services, crunchyroll content and any other content made available through the site or services including, without limitation, injury or damages resulting from the conduct of any crunchyroll user, online or offline, whether or not ellation has been advised of the possibility of such damages.",1
"Ellation reserves the right, in its absolute discretion, to determine your free trial eligibility. we will begin billing your payment method for monthly membership fee at the end of the free trial period of your membership unless you cancel prior to the end of the free trial period.",0
The arbitrator has the same authority to award relief on an individual basis that a judge in a court of law would have.,0
You may not assign or transfer these terms of use (by operation of law or otherwise) without the prior written consent of ellation and any prohibited assignment will be null and void.,0
"Check with your payment method service provider for details. you may cancel your crunchyroll membership at any time, and you will continue to have access to the site and/or services through the end of your monthly billing period.",0
"Crunchyroll terms of use ellation, llc.",0
11.,0
"Ellation and its licensors own all right, title and interest, including all worldwide intellectual property rights in the site, services, crunchyroll content and any other content made available through the site or services contained therein, other than your user submissions.",0
"If any modification is not acceptable to you, your only recourse is to cease using the site and services.",0
No unsolicited submissions.,0
"Rather, you and ellation elect to have claims and disputes resolved by arbitration.",0
Force majeure.,0
These terms of use and all policies referenced in this document or elsewhere on the site that are incorporated herein by reference govern your access to and use of the site and services.,0
2.,0
"By continuing to use the site or services after ellation has posted any modifications on the site or provided any required notices, you accept and agree to be bound by the modifications.",1
9.,0
Ratings and comments &amp.,0
"As used in these terms of use, ""bill"" shall indicate a charge, debit or other payment clearance, as applicable, against your payment method. you may edit your payment method information by visiting our website and clicking on the ""your account"" link, available at the top of the pages of the site.",0
"If the arbitrator finds that either the substance of your claim or the relief sought in the arbitration is frivolous or brought for an improper purpose (as measured by the standards set forth in federal rule of civil procedure 11(b)), then the payment of all fees will be governed by the aaa rules.",0
This arbitration agreement will survive the termination of your relationship with ellation. 15.,0
"In the event your paying membership began on a day not contained in a given month, we may bill your payment method on a day in the applicable month or such other day as we deem appropriate.",0
Fees are refundable in ellation's sole discretion.,1
You will not receive a notice from us that your free trial period has ended or that the paying portion of your membership has begun.,0
Proprietary rights and licenses.,0
"You represent and warrant that you own or have the necessary licenses, rights, consents and permissions to grant the foregoing licenses to ellation.",0
"Ellation does not guarantee that any content (including without limitation crunchyroll content or user submissions) will be made available through the site or services, continuously or at all.",0
"You acknowledge and agree that all comments and all feedback will be the sole and exclusive property of ellation and you hereby assign and agree to assign all rights, title and interest you have in such comments and feedback to ellation together with all intellectual property rights therein. 10.",0
Feedback.,0
Termination or suspension of the site or services &amp.,0
"Ellation reserves the right to require you to change your username for any reason and may do so at anytime. you are responsible for safeguarding and maintaining the confidentiality of your username, password and corresponding crunchyroll account information.",0
"Your notice must include your name and address, and the email address you used to set up your crunchyroll account (if you have one), and an unequivocal statement that you want to opt-out of this arbitration agreement.",0
Relationship of the parties.,0
"In order to access certain features of the site and services, and to post any content on the site or via the services, you will have to create a crunchyroll account and become a ""crunchyroll member"".",0
The site and services may be used and accessed for lawful purposes only.,1
(a) comments.,0
"(ii) any user submissions for which you do not have the consent or permission of each identifiable person in the user submissions to use the name, voice, signature, photograph, or likeness of each such person (to the extent each is implicated by the user submission) and such consent or permission is necessary.",1
Governing law and forum.,0
Links to other websites.,0
"For combinations with other offers, restrictions may apply.",0
"When you register with ellation and set up your crunchyroll account, you must provide ellation with accurate and complete information.",0
"At 444 bush street, san francisco, ca 94108, phone: (415) 796-3560. a physical or electronic signature of a person authorized to act on behalf of the owner of an exclusive right that is allegedly infringed. identification of the copyrighted work claimed to have been infringed, or, if multiple copyrighted works at a single online site are covered by a single notification, a representative list of such works at that site. identification of the material that is claimed to be infringing or to be the subject of infringing activity and that is to be removed or access to which is to be disabled, and information reasonably sufficient to permit the service provider to locate the material.",0
"You authorize ellation, directly or through third parties, to make any inquiries we consider necessary or appropriate to verify your crunchyroll account information.",1
"You may submit feedback by emailing us at feedback@crunchyroll.com or through the ""help"" section of the site.",0
"The rules of the arbitral forum will govern all aspects of this arbitration, except to the extent those rules conflict with these terms.",0
You agree not to disclose your password to anyone.,1
Obligations for crunchyroll users.,0
"Certain content and materials are made available through the site and services, including the following: ""crunchyroll content"" means, collectively, the text, data, graphics, images, crunchyroll trademarks and logos and other content (including licensed content) made available through the site and services, excluding user submissions. ""licensed content"" means any content (including any audio or video content) provided to ellation by its third party content partners (which may include crunchyroll content or ""download to own"" content) made available through the site and services. ""user submissions"" means, collectively, the text, data, communications, bulletin board messages, chat, graphics, images, photos, audio or video files and other content and information which crunchyroll members post, upload and otherwise submit to the site or services. (b) user submissions.",0
"You acknowledge and agree that your posting of user submissions will comply with our copyright and ip policy as set forth in section 4 below. you acknowledge and agree that ellation may, at its option, reclassify or recategorize any user submissions and establish limits concerning user submissions, including, without limitation, the maximum number of days that user submissions will remain available via the services or on the site, the maximum size of any files that may be stored on or uploaded to the site or services and the maximum disk space that may be allotted to you for the storage of user submissions on ellation's servers.",0
"You acknowledge that the amount billed each month may vary from month to month for reasons that may include differing amounts due to promotional offers, including gift card redemption and promotional code redemption, and/or changing or adding a channel or bundle, and you authorize us to charge your payment method for such varying amounts, which will be billed monthly in one or more charges. we reserve the right to adjust pricing for our service or any components thereof in any manner and at any time as we may determine in our sole and absolute discretion.",0
"You agree to immediately pay any amounts accrued, but remaining unpaid, as of termination (if any).",0
"Or (ii) interfere with the access of any user, host or network, including without limitation sending a virus, overloading, flooding, spamming or mail-bombing the site; upload, post, submit or otherwise transmit any user submissions that include code that is hidden or otherwise surreptitiously contained within the images, audio or video of any user submissions that is unrelated to the immediate, aesthetic nature of the user submissions; interfere with or disrupt (or attempt to interfere with or disrupt) any web pages available at the site, servers or networks connected to the site, services or the technical delivery systems of ellation&amp;#39;s providers or disobey any requirements, procedures, policies or regulations of networks connected to the site or services; attempt to probe, scan or test the vulnerability of any ellation system or network or breach or impair or circumvent any security or authentication measures protecting the site or services; attempt to decipher, decompile, disassemble or reverse engineer any of the software used to provide the site or services; attempt to access, search or meta-search the site with any engine, software, tool, agent, device or mechanism other than software and/or search agents provided by ellation or other generally available third party web browsers (such as microsoft internet explorer, mozilla firefox, safari or opera), including without limitation any software that sends queries to the site to determine how a website or web page ranks; collect or store personal data about other crunchyroll users without their express permission; impersonate or misrepresent your affiliation with any person or entity, through pretexting or some other form of social engineering or otherwise commit fraud; use the site or services in any manner not permitted by these terms of use; or encourage or instruct any other individual to do any of the foregoing or to violate any term of these terms of use. 8.",0
"(iii) your violation of any third party right, including without limitation any intellectual property right, publicity, confidentiality, property or privacy right.",1
"You agree to immediately notify ellation of any unauthorized use of your username, password or crunchyroll account.",1
"The delivery of any crunchyroll content to you neither transfers any commercial or promotional use rights in the content to you nor does it constitute a grant or waiver of any rights of the copyright owners in any audio or video content, sound recording, underlying musical composition, or artwork embodied in the content. (d) disclaimer.",0
"Furthermore, ellation will have no obligation to maintain any information stored in our database related to your account or to forward any information to you or any third party.",0
You agree to promptly update your crunchyroll account information with any new information.,0
