text,highlighted
"If you decide to terminate your usership or account, please contact our support service and we may terminate it as soon as reasonably practical after receiving your termination request. you are responsible for maintaining the confidentiality of your account information and if any third-parties uses your account or otherwise access to your account, you may not claim compensation from mihoyo.",0
"You hereby consent to, and waive all defenses of lack of personal jurisdiction and/or forum non convenience with respect to venue and jurisdiction, whether by arbitration or judicial judgment. 2) subject to applicable laws and regulations, both parties confirm that any dispute resolution proceedings, whether in arbitration or court, will be conducted only on an individual basis and not in a class or representative action. &nbsp; 20.",0
"You further confirm that any user content provided by you hereunder may not infringe intellectual property rights, related rights and/or other proprietary or personal rights.",0
And/or vi.,0
"Also, we reserve the right to terminate your usership or account and have the right to require your re-registration with a new acceptable username if, in our discretion, we consider that your username (or its use) is offensive or otherwise breaches the user terms in any way. you agree to provide accurate and complete registration information, and you are not suggested to create an account name that reflects your real name or other personal data. you shall be responsible for keeping your account secure and confidential (including but not limited to usernames, passwords or other related account information).",0
"5) in addition to any other limitations which may be set forth herein, mihoyo may not be responsible for any delay or failure to perform resulting from causes outside the reasonable control of mihoyo, such as acts by governmental authorities, acts of god or other events outside of the reasonable control of mihoyo. 6) you agree that mihoyo expressly reserves the right, at any time for any reason without prior notice and without any form of compensation, to suspend or deny anyone using or accessing to the mihoyo game(s) and/or the mihoyo services.",0
"This agreement governs your use of or access to mihoyo game(s), our online website, any game-specific site, customer support, social media, community channels and/or any other online services provided by mihoyo and any of our authorized third-party(collectively the âmihoyo servicesâ), whether as a guest or a registered user. your particular attention is drawn to the limitation of liability contained in section 12 below. note for parents and guardians: you should never allow children in your care to use any of the services while unsupervised.",0
And/or 5) your other illegal or inappropriate behavior. &nbsp; 11.,0
"Besides, your participation in a âtest periodâ or a âbeta versionâ game or something of that kind may be agreed upon separately and your access to our game may be subject to specific rules, such as limited period or limited number of users to access to the game, our reserved rights to modify or delete the game data of users.",0
"General 1) this agreement contains the entire contract of the parties regarding the subject matter of this agreement and supersedes any prior written or oral agreements (if any) between you and mihoyo. 2) references to âincludeâ, âincludesâ and âincludingâ shall be construed so as to mean include without limitation, includes without limitation and including without limitation, respectively. 3) affiliate in this agreement shall mean an entity that directly or indirectly controls, or is controlled by or is under common control with mihoyo limited hereto. 4) mihoyo may translate this agreement into other languages.",0
"Use illegal or inappropriate methods that may interrupt the operation of or otherwise exploit any of the mihoyo services without authorization, including but not limited to extracting source code, hacking, cracking, distributing counterfeit software, complaining of false information, uploading or transmitting files (or attempting to do so) that contain viruses, trojan horses, worms, time bombs, corrupted files or other unauthorized programs; ix.",0
You agree that under no circumstances shall mihoyo be liable for any such inappropriate user behavior or language.,0
"And/or (vi) any damages arising from or in connection with unexpected circumstances or otherwise beyond our reasonable control. 3) in no event shall mihoyo be liable to you or third-parties for any indirect, incidental, punitive, special, exemplary or consequential damages (including, without limitation, loss of business, revenue, profits, use, data, or other economic advantage), however it arises, whether for breach of contract or in tort, even if mihoyo has been advised of the likelihood of such damages occurring. 4) mihoyo has no control over third-party sites which you may have access, including those sites which are linked to our websites.",0
"Use, export, re-export or otherwise act or omit in violation of any applicable laws or local regulations.",0
"You further agree that mihoyo, without any liability, shall be entitled to suspend or terminate providing any of the mihoyo services or change the provided content at any time for any reason without prior notice. we reserve the right, but are not obligated, to attention or be involved in disputes between users.",0
"Mihoyo reserves the right to suspend or terminate your access to the mihoyo services and/or take other actions at the same time. you further agree that mihoyo may not be liable for the behavior of any other users or third-parties, including but not limited to any third-partiesâ websites or services linked on or through the mihoyo services. &nbsp; 3.",0
"No assignment you may not assign, transfer, charge, or sub-contract all or any of your rights or obligations under this agreement, whether by operation of law or otherwise, without the express prior written consent of mihoyo.",0
"Indemnification you agree to defend, indemnify and hold mihoyo and/or its affiliates, employees, officers, managers, directors, agents, harmless from and against any claims, liabilities, losses, injuries, damages, costs, or expenses (including but not limited to attorney fees and other expenses) arising from or in connection with: 1) your access or use of the mihoyo services; 2) your breach or alleged breach of any terms, conditions, obligations, representations or warranties contained under this agreement; 3) any materials, user contributions, user content or other information provided by you or on your behalf; 4) your violation of any applicable laws or third-partiesâ rights and interests.",0
"If your rights are violated by other users, we will assist you in providing the necessary materials to defend your rights. 4) if you breach this agreement or upon any user behavior whatsoever which is, in our sole discretion, an abuse and/or in violation of the spirit of the mihoyo game(s) or otherwise inappropriate or objectionable to a portion or group of the public, we shall be entitled to, without prior prior notice, suspend your access to the mihoyo services for an indefinite period of time, block your account, terminate your access to our services and/or terminate this agreement immediately without prior notice. &nbsp; 10.",0
"Any dissemination of plugins, trojan horse programs, or any other kind of viruses is also strictly prohibited. 2) you are prohibited from engaging in, directly or indirectly: i.",0
"Infringe contractual rights, personal and property rights, intellectual property rights and other rights and interests (including the rights of privacy, publicity or trade secret) of mihoyo or third-parties; iv.",0
Child 1) you acknowledge that the below statement would change at any time if any protection of minors policy in your country/region undergo changes. 2) you represent that you are an adult in your country of residence (or at other age in your jurisdiction where you are classified as a majority) when using the mihoyo services.,0
"If the restrictions on transfer are not enforceable under the law of your country or residence, then this agreement will be binding on you and any of your recipient.",0
"Also, you acknowledge that you shall be responsible for any and all behaviors performed and identified on or through your account, whether or not authorized by you. account is unique as well as important to each user.",0
We are entitled (but not obliged) to filter out certain words and phrases that we consider unacceptable.,0
"Depending on the relevant situation, mihoyo may take action, including but not limited to, sending a warning, blocking communications, suspending, off-lining, banning or terminating your account temporarily or permanently, blocking login, deleting game files or otherwise take actions in our sole discretion.",0
Governing law 1) this agreement shall be governed by and construed under the laws of hong kong excluding its conflict of law principles.,0
"You may, however, make complaints by accessing to our support service. &nbsp; 4.",0
"While we may choose to attention and take action upon inappropriate game play, chat or links in or to the mihoyo services.",0
"If you do not agree to, please inform mihoyo in writing within 15 days as of the receipt of such notice.",0
"(iv) any bugs, viruses or similar links transmitted by third-parties on or through the mihoyo services.",0
Please see mihoyoâs privacy policy for more information regarding to the collection and use of your information. &nbsp; 9.,0
"Also, mihoyo assumes no liability or responsibility for: (i) any errors, mistakes, or inaccuracies of the mihoyo services.",0
"You confirm that, by installing, copying, running or otherwise using the mihoyo game(s), you agree to be bound by this agreement. by making a registration or application for the account, downloading the software of mihoyo game(s), playing the mihoyo game(s) (including but not limited to updates, upgrades, patches), browsing our websites, accessing various online operation or maintenance services, or otherwise accessing to any services provided by mihoyo, you are deemed to have read, understood, and accepted all the terms of this agreement. mihoyo reserves the right to amend, modify or revise this agreement at any time and you agree to check periodically for new terms.",0
"The applicable service terms and privacy policies of those third-party websites shall govern your use of such websites. 5) the maximum aggregate, cumulative liability of mihoyo and our members, officers, employees, directors, consultants, affiliates, will not exceed your direct damages, if any, up to the total fees paid by you to us during the three (3) months prior to your making a claim against mihoyo.",0
"Severability if any provision of this agreement is held to be void or declared illegal, invalid or unenforceable for any reason whatsoever, such provision shall be divisible and deleted from this agreement and the rest of this agreement may not be affected and remain in effect.",0
"Modification mihoyo reserves the right to amend, modify or revise this agreement at any time in any way without prior notice and you agree to check periodically for new information and terms that govern your use of the mihoyo services and you agree to be bound by all amendments, modifications and revisions.",0
"Upon any termination, you shall no longer exercise any of the rights granted to you and you must destroy all copies of the mihoyo game(s) in your possession. 2) despite the termination/expiration of this agreement, your obligations accumulated prior to the termination/expiration shall still be fulfilled by you.",0
"Copy, reproduce, adapt, reverse engineer, decompile, disassemble or otherwise create derivative works based on any of the mihoyo services; viii.",0
"You further confirm that any of the user contributions are neither endorsed nor controlled by mihoyo. 3) you acknowledge and agree that when you use the mihoyo services, you have no expectation that your user contributions will be private and mihoyo may disclose your user contributions for any reason without prior notice. 4) any user contributions that you post will be considered non-confidential and non-proprietary and you confirm that you irrevocably and unconditionally grant mihoyo a global, fully paid up, royalty-free, perpetual, transferable, sub-licensable and unlimited right and license to use, copy, reproduce, modify, adapt, publish, translate, create derivative works of, reformat, distribute, manufacture, sell, license, sublicense, transfer, rent, lease, transmit, communicate, publicly display, publicly perform, provide access to, or otherwise practice such user contributions or any portion thereof, in any and all media, formats and forms, known now or hereafter devised.",0
"You understand that you shall not be entitled to claim any compensation, charges, fees, consideration, or other remuneration in connection with your user contributions for any reason, including our exercise of the rights you grant to us in this section and that we are not obligated to exercise such granted rights.",0
"Besides, while any registration process that we adopt may filter out certain unacceptable words and phrases, it can never be a comprehensive filter.",0
"In other words, under no circumstances shall arbitration be conducted on a class basis without the express prior written consent of mihoyo. &nbsp; 19.",0
You agree and acknowledge that any claims or legal actions between you and mihoyo shall be referred to china international economic and trade arbitration commission (âcietacâ) hong kong arbitration centre for arbitration which shall be conducted in accordance with such commissionâs arbitration rules.,1
You are solely responsible for any interactions with other users.,0
"Inappropriate user behaviors 1) mihoyo holds you accountable for your own behaviors and languages, encourages you to play mihoyo game(s) in a healthy and civilized manner, and strictly prohibits you from any improper or objectionable behaviors.",0
Protection of personal information all the information collected from you is subject to local laws and mihoyo shall try its best efforts to protect your provided information.,0
"Please note that mihoyo takes no responsibility and assumes no liability for any content posted by you or any third-parties. 6) we cannot guarantee that you will not encounter content that you consider offensive or otherwise inappropriate, and we accept no liability for any failure to remove (or delay in removing) any such content.",0
"Dissemination of information or materials that violate popular customs, religious beliefs, habits or social morality of a portion or group of the public; v.",0
Your continued access to mihoyo services will constitute your acceptance to the newly updated agreement and any agreements or policies therein.,0
Allow or assist any third-parties to do any of the above. you further confirm that your will respect local customs or practices and the use of the mihoyo services shall obey any applicable laws or local regulations.,0
Mihoyo expressly reserves the right to deny anyone access to the mihoyo services at any time for any reason without prior notice.,0
"To be specific, any materials that are part of the mihoyo services (including but not limited to any content, websites, games, programs, tools, source codes, object codes, html, content, files, patches, updates, modifications, derivative works, printed or electronic documentation, instructions, design, accounts, passwords, themes, concepts, stories, storylines, technology, architecture, logic, structure, sequence, organization, themes, symbols, instructions, design, text, data, sounds, photographs, audio clips, audiovisual, video, artwork, graphics, logos, names, button icons, images of vehicles, accessories, virtual components, equipment, materials, selection and arrangement, titles, methods of operation, software, related documentation, and all other features contained in the mihoyo services) are protected by applicable laws from unauthorized use. 3) you agree that any or all of the mihoyo services may not be modified, copied, distributed, framed, reproduced, republished, downloaded, scraped, displayed, posted, transmitted, or sold in any form or by any means, in whole or in part, or otherwise exploited without mihoyo express prior written permission.",0
"Any other inappropriate behaviors or languages that may damage the reputation of mihoyo. 3) we reserve the right, but are not obligated, to attention or be involved in disputes between users.",0
"To the fullest extent permitted by applicable laws, mihoyo and/or its affiliates, employees, officers, managers, directors, agents, disclaim all warranties of any kind, including but not limited to any warranties of merchantability, error-free, non-infringement, or for a particular purpose, regardless of express or implied, regardless of in the aspect of tort, contract or otherwise, and regardless of whether mihoyo has been advised of the possibility of such liabilities. 2) mihoyo hereby disclaims all warranties, conditions, common law duties and representations, either express, implied, oral or written.",0
"(ii) personal injury, property damage, lost profits, loss of data or any indirect, special, incidental, exemplary, consequential or punitive damages arising from your use of the mihoyo services.",0
Mihoyo makes no warranties about the accuracy or completeness of the mihoyo services.,0
"3) subject to the laws, regulation or rating system demand of your country of residence, minor may utilize an account established by their parent or legal guardian.",0
"Besides, you will not be permitted to re-register as a user without our express permission.",0
