text,highlighted
"By doing so, you are enabling others to copy, distribute, make public, modify, delete or otherwise misuse your data, among other things.",0
"If you do not agree to be bound by these terms, you may not use the services. 11.",0
"You agree not to modify, adapt, translate or create derivative works from the services.",0
"Sublicense, lease, rent, loan, transfer or distribute any portion of the services; use the services to store, backup or distribute material that contains viruses, trojan horses, worms, corrupted files, spyware, malware or any other similar software that may damage the operation of the services or another person's computer or property.",0
"When you use sync services on behalf of that organization or company, the term ""you"" refers to the organization or business.",0
The services may change over time as we improve our services.,0
"Instead, our relationship is that of independent contractors. this file was last modified on may 12, 2021 company about us blog careers security &amp.",0
"You may not assign any of your rights in these terms, and any such attempt is void, but sync may assign its rights to any of its affiliates or subsidiaries, or to any successor in interest of any business associated with the services.",0
14.,0
Sync for business pricing why sync?,0
"Any material downloaded or otherwise obtained through the use of the products is accessed at your own discretion and risk, and you will be solely responsible for any damage to your device or loss of data that results from the download of any such material.",0
"Please note that certain third party code may be provided with the software and that the license terms accompanying that code will govern its use. sync or third parties own all right, title and interest in and to the services and any software or documentation used therein.",0
"You are licensed to make one copy of the software required to interface with the services (""client software"") on each device, as reflected in the then-current documentation for your account.",0
"To stay informed of any changes, please review the most current version of these terms at www.sync.com/legal.",0
You also agree to update your account information promptly should your information change.,0
"Sync and its licensors retain all other rights in the services, and no other licenses to you are implied by these terms.",0
"Probe, scan, or test the vulnerability of any system or network, including that of the services; breach or otherwise circumvent any security or authentication measures, including those of the services; access, tamper with, or use areas of the service or accounts that you are not authorized to use.",0
Sync may immediately terminate any account should a third party make an intellectual property infringement claim relating to the services.,0
