text,highlighted
"If you are a united states resident, you waive any rights you may have under california civil code â§1542, or any other similar applicable statute or law of any other jurisdiction, which says that: a general release does not extend to claims that the creditor or releasing party does not know or suspect to exist in his or her favor at the time of executing the release, and that if known by him or her would have materially affected his or her settlement with the debtor or released party. back to toplimitation of liabilitythe whatsapp parties will not be liable to you for any lost profits or consequential, special, punitive, indirect, or incidental damages relating to, arising out of, or in any way in connection with our terms, us, or our services (however caused and on any theory of liability, including negligence), even if the whatsapp parties have been advised of the possibility of such damages.",0
"In certain jurisdictions, you may have legal rights as a consumer, and our terms are not intended to limit such consumer legal rights that may not be waived by contract. we always appreciate your feedback or other suggestions about whatsapp and our services, but you understand that you have no obligation to provide feedback or suggestions and that we may use your feedback or suggestions without any restriction or obligation to compensate you for them. back to topspecial arbitration provision for united states or canada usersplease read this section carefully because it contains additional provisions applicable only to our united states and canada users.",0
"Please read the "" special arbitration provision for united states or canada users "" section below to learn more.registration.",0
"The laws of the state of california govern our terms, as well as any disputes, whether in court or arbitration, which might arise between whatsapp and you, without regard to conflict of law provisions. time limit to bring a claim or dispute.",0
The use of this global infrastructure is necessary and essential to provide our services.,0
"Whatsapp works with partners, service providers, and affiliated companies to help us provide ways for you to connect with their services. ways to improve our services.",0
And (iii) a clear statement that you want to opt out of our termsâ agreement to arbitrate. small claims court.,0
"Although we hope you remain a whatsapp user, you can terminate your relationship with whatsapp anytime for any reason by deleting your account.",0
"Disabling or suspending your account will be in accordance with the ""termination"" section below.",0
"If our terms are not available in the language you select, we will default to the english version.please review the following documents, which provide additional information about your use of our services: whatsapp privacy policywhatsapp intellectual property policywhatsapp brand guidelines back to top",0
"You will not, directly or indirectly, export, re-export, provide, or otherwise transfer our services: (a) to any individual, entity, territory, or country prohibited by export laws.",0
"In order to operate and provide our services, you grant whatsapp a worldwide, non-exclusive, royalty-free, sublicensable, and transferable license to use, reproduce, distribute, create derivative works of, display, and perform the information (including the content) that you upload, submit, store, send, or receive on or through our services.",0
We are always trying to improve our services.,0
"Otherwise, such dispute is permanently barred.",0
"Our services may be interrupted, including for maintenance, repairs, upgrades, or network or equipment failures.",0
(b) residence address.,0
"You also consent to our sending you notifications via our services from time to time, as necessary to provide our services to you. fees and taxes.",0
"Finally, you may bring a claim only on your own behalf, and not on behalf of any official or other person, or class of people.",0
Any such removal will be in accordance with the âterminationâ section below.,0
"You can use the contact upload feature and provide us, if permitted by applicable laws, with the phone numbers in your mobile address book on a regular basis, including those of both the users of our services and your other contacts.",1
Please also read that section carefully and completely.,0
"You are responsible for keeping your device and your whatsapp account safe and secure, and you must notify us promptly of any unauthorized use or security breach of your account or our services . back to topthird-party servicesour services may allow you to access, use, or interact with third-party websites, apps, content, other products and services, and meta company products.",0
"We provide, and always strive to improve, ways for you and businesses and other organizations, to communicate with each other using our services, such as through order, transaction, and appointment information, delivery and shipping notifications, product and service updates, and marketing.",0
"For whatsapp users who live in the united states or canada, whatsapp and you each agree to waive the right to a trial by judge or jury for all disputes, except for the excluded disputes.",0
You may opt out of this agreement to arbitrate.,0
"We hope you will continue using our services, but if you do not agree to such an assignment, you must stop using our services by deleting your account after having been notified of the assignment. you will not transfer any of your rights or obligations under our terms to anyone else without our prior written consent. nothing in our terms will prevent us from complying with the law. except as contemplated herein, our terms do not give any third-party beneficiary rights. if we fail to enforce any of our terms, it will not be considered a waiver. if any provision of these terms is found to be unlawful, void, or for any reason unenforceable, then that provision shall be deemed amended to the minimum extent necessary to make it enforceable, and if it cannot be made enforceable then it shall be deemed severable from our terms and shall not affect the validity and enforceability of the remaining provisions of our terms, and the remaining portion of our terms will remain in full force and effect except as set forth in the ""special arbitration provision for united states or canada users"" section below. we reserve all rights not expressly granted by us to you.",0
"You must not (or assist others to) directly, indirectly, through automated or other means, access, use, copy, adapt, modify, prepare derivative works based upon, distribute, license, sublicense, transfer, display, perform, or otherwise exploit our services in impermissible or unauthorized manners, or in ways that burden, impair, or harm us, our services, systems, our users, or others, including that you must not directly or through automated means: (a) reverse engineer, alter, modify, create derivative works from, decompile, or extract code from our services.",0
Learn more about the meta companies and their terms and policies here. back to top no access to emergency services: there are important differences between our services and your mobile phone and a fixed-line telephone and sms services.,0
"Whatsapp uses the information it has and also works with partners, service providers, and affiliated companies to do this. communicating with businesses.",0
You must have the necessary rights to such information that you submit for your whatsapp account or through our services and the right to grant the rights and licenses in our terms. whatsappâs rights.,0
(b) your breach of our terms or applicable law.,0
"We will provide you notice of material amendments to our terms, as appropriate, and update the ""last modified"" date at the top of our terms .",0
"Our services do not provide access to emergency services or emergency services providers, including the police, fire departments, or hospitals, or otherwise connect to public safety answering points.",0
"The following provisions will survive any termination of your relationship with whatsapp: ""licenses,"" ""disclaimers and release,"" ""limitation of liability,"" ""indemnification,"" ""dispute resolution,"" ""availability and termination of our services,"" ""other,"" and ""special arbitration provision for united states or canada users.",0
"In order to use our services, you consent to manually or automatically download and install updates to our services.",0
(b) to anyone on united states or non-united states government restricted parties lists.,0
"We work to prohibit misuse of our services including harmful conduct towards others, violations of our terms and policies, and address situations where we may be able to help support or protect our community.",0
This infrastructure may be owned or operated by our service providers including affiliated companies. affiliated companies.,0
Back to top privacy policy and user datawhatsapp cares about your privacy.,0
"If you are a whatsapp user located in the united states or canada, the ""special arbitration provision for united states or canada users"" section below applies to you.",0
"We and you each agree not to participate in a class action, a class-wide arbitration, disputes brought in a private attorney general or representative capacity, or consolidated disputes involving any other person or entity in connection with any dispute.",0
"(b) are illegal, obscene, defamatory, threatening, intimidating, harassing, hateful, racially or ethnically offensive, or instigate or encourage conduct that would be illegal or otherwise inappropriate, such as promoting violent crimes, endangering or exploiting children or others, or coordinating harm.",0
Or (f) involve any non-personal use of our services unless otherwise authorized by us. harm to whatsapp or our users.,0
"These terms also limit the time you have to bring a claim or dispute, including the time to start an arbitration or, if permissible, a court action or small claims proceeding to the fullest extent permitted by applicable law.",0
"We analyze how you make use of whatsapp, in order to improve our services, including helping businesses who use whatsapp measure the effectiveness and distribution of their services and messages.",0
"Menlo park, ca 94025.",0
"We reserve the right to limit our services in any country or territory. you will comply with all applicable united states and non-united states export control and trade sanctions laws (""export laws"").",0
The location of the arbitration and the allocation of fees and costs for such arbitration shall be determined in accordance with the aaa rules.,0
And (f) the relief you seek.,0
"We provide, and always strive to improve, ways for you to communicate with other whatsapp users including through messages, voice and video calls, sending images and video, showing your status, and sharing your location with others when you choose.",0
Please ask your parent or guardian to read these terms with you. devices and software.,0
"The aaa rules, information regarding initiating a dispute, and a description of the arbitration process are available at www.adr.org.",0
"Our aggregate liability relating to, arising out of, or in any way in connection with our terms, us, or our services will not exceed the greater of one hundred dollars ($100) or the amount you have paid us in the past twelve months.",1
"Whatsapp and you agree not to combine a dispute that is subject to arbitration under our terms with a dispute that is not eligible for arbitration under our terms.before you commence arbitration of a dispute, you must provide us with a written notice of dispute that includes your (a) name.",0
"You may not use our copyrights, trademarks (or any similar marks), domains, logos, trade dress, trade secrets, patents, and other intellectual property rights unless you have our express permission and except in accordance with our brand guidelines.",0
"You release us, our subsidiaries, affiliates, and our and their directors, officers, employees, partners, and agents (together, the âwhatsapp partiesâ) from any claim, complaint, cause of action, controversy, dispute, or damages (together, âclaimâ), known and unknown, relating to, arising out of, or in any way connected with any such claim you have against any third-parties.",0
"You must access and use our services only for legal, authorized, and acceptable purposes.",0
"As an alternative to arbitration, if permitted by your local âsmall claimsâ courtâs rules, you may bring your dispute in your local âsmall claimsâ court, as long as the matter advances on an individual (non-class) basis. no class actions, class arbitrations, or representative actions for users located in the united states or canada.",0
"Your rights with respect to the whatsapp parties are not modified by the foregoing disclaimer if the laws of your country or territory of residence, applicable as a result of your use of our services, do not permit it.",0
"Or (c) for any purpose prohibited by export laws, including nuclear, chemical, or biological weapons, or missile technology applications without the required government authorizations.",0
"If you do so, neither we nor you can require the other to participate in an arbitration proceeding.",0
Place to file permitted court actions.,0
(e) create accounts for our services through unauthorized or automated means.,0
Legal and acceptable use.,0
"If you are not subject to the ""special arbitration provision for united states or canada users"" section below, you agree that any claim or cause of action you have against whatsapp relating to, arising out of, or in any way in connection with our terms or our services, and for any claim or cause of action that whatsapp files against you, you and whatsapp agree that any such claim or cause of action (each, a âdispute,â and together, âdisputesâ) will be resolved exclusively in the united states district court for the northern district of california or a state court located in san mateo county in california, and you agree to submit to the personal jurisdiction of such courts for the purpose of litigating any such claim or cause of action, and the laws of the state of california will govern any such claim or cause of action without regard to conflict of law provisions.",0
Please note that these terms and our privacy policy apply only to the use of our services.,0
We may also disable or delete your account if it does not become active after account registration or if it remains inactive for an extended period of time.,0
"Safety, security, and integrity.",0
"Last modified: january 4, 2021 (archived versions)whatsapp terms of servicetable of contents about our services privacy policy and user data acceptable use of our services third-party services licenses reporting third-party copyright, trademark, and other intellectual property infringement disclaimers and release limitation of liability indemnification dispute resolution availability and termination of our services other special arbitration provision for united states or canada users if you live in the european region , whatsapp ireland limited provides the services to you under this terms of service and privacy policy . in order to provide our services (as defined below) through our apps, services, features, software, or website, we need to obtain your agreement to our terms of service (""terms"").",0
"We may discontinue some or all of our services, including certain features and the support for certain devices and platforms, at any time.",1
About our services privacy and security principles.,0
(c) username.,0
(c) gain or attempt to gain unauthorized access to our services or systems.,0
(f) collect information of or about our users in any impermissible or unauthorized manner.,0
"In addition to being of the minimum required age to use our services under applicable law, if you are not old enough to have authority to agree to our terms in your country or territory, your parent or guardian must agree to our terms on your behalf.",0
"As part of the meta companies, whatsapp receives information from, and shares information with, the meta companies as described in whatsapp's privacy policy, including to provide integrations which enable you to connect your whatsapp experience with other meta company products.",0
"(d) interfere with or disrupt the safety, security, confidentiality, integrity, availability, or performance of our services.",0
Whatsapp does not claim ownership of the information that you submit for your whatsapp account or through our services.,1
"You should ensure you can contact your relevant emergency services providers through a mobile phone, a fixed-line telephone, or other service. if you are a whatsapp user located in the united states or canada, our terms contain a binding arbitration provision, which states that, except if you opt out and except for certain types of disputes, whatsapp and you agree to resolve all disputes (defined below) through binding individual arbitration, which means that you waive any right to have those disputes decided by a judge or jury, and that you waive your right to participate in class actions, class arbitrations, or representative actions.",0
Or (c) any misrepresentation made by you.,0
You must be at least 13 years old to register for and use our services (or such greater age required in your country or territory for you to be authorized to register for and use our services without parental approval).,0
"In the event of such an assignment, these terms will continue to govern your relationship with such third-party.",0
"We do not warrant that any information provided by us is accurate, complete, or useful , that our services will be operational, error free, secure, or safe, or that our services will function without disruptions, delays, or imperfections.",0
"Before we commence arbitration, we will send you a notice of dispute to the email address you provide, or other appropriate means.",0
"If you are a whatsapp user located in the united states or canada, you and we agree to submit all disputes to binding individual arbitration, except for those that involve intellectual property disputes and except those that can be brought in small claims court.",0
"We and you each agree that if you are a whatsapp user located in the united states or canada, each of we and you may bring disputes against the other only on its or your own behalf, and not on behalf of any other person or entity, or any class of people.",0
"To opt out, you must notify us in writing postmarked within 30 days of the later of: (a) the date that you first accepted our terms.",0
"(b) send, store, or transmit viruses or other harmful computer code through or onto our services.",0
You will cooperate as fully as required by us in the defense or settlement of any third-party claim.,0
"You will not use or download our services if you are located in a restricted country or territory, if you are currently listed on any united states or non-united states restricted parties list, or for any purpose prohibited by export laws, and you will not disguise your location through ip proxying or other methods. our terms are written in english (united states).",0
"Notwithstanding anything to the contrary in our terms, in such cases, the liability of the whatsapp parties will be limited to the fullest extent permitted by applicable law. back to topindemnificationif anyone brings a claim (""third-party claim"") against us related to your actions, information, or content on whatsapp, or any other use of our services by you, you will, to the maximum extent permitted by applicable law, indemnify, and hold the whatsapp parties harmless from and against all liabilities, damages, losses, and expenses of any kind (including reasonable legal fees and costs) relating to, arising out of, or in any way in connection with any of the following: (a) your access to or use of our services, including information and content provided in connection therewith.",0
"For clarity and notwithstanding the foregoing, those disputes relating to, arising out of, or in any way in connection with your rights of privacy and publicity are not excluded disputes. federal arbitration act.",0
This includes appropriately dealing with abusive people and activity violating our terms.,0
"(h) distribute or make our services available over a network where they could be used by multiple devices at the same time, except as authorized through tools we have expressly provided via our services.",0
"Without prejudice to the foregoing, you agree that, in our sole discretion, we may elect to resolve any dispute we have with you that is not subject to arbitration in any competent court in the country in which you reside that has jurisdiction over the dispute. governing law.",0
"We grant you a limited, revocable, non-exclusive, non-sublicensable, and non-transferable license to use our services, subject to and in accordance with our terms.",0
We are not responsible for and are not obligated to control the actions or information (including content) of our users or other third-parties.,0
"Any notice of dispute you send to us should be mailed to meta platforms, inc., attn: whatsapp arbitration filing, 1601 willow rd.",0
"To operate our global services, we need to store and distribute content and information in data centers and systems around the world, including outside your country of residence.",0
Opt-out procedure.,0
""" back to topother unless a mutually executed agreement between you and us states otherwise, our terms make up the entire agreement between you and us regarding whatsapp and our services, and supersede any prior agreements. we reserve the right to designate in the future that certain of our services are governed by separate terms (where, as applicable, you may separately consent). our services are not intended for distribution to or use in any country or territory where such distribution or use would violate local law or would subject us to any regulations in another country or territory.",0
"We work to protect the safety, security, and integrity of our services.",0
We may provide a convenient platform that enables you to send and receive money to or from other users across our platform.,0
Enabling access to our services.,0
All other disputes (or requests for relief) remain subject to this provision.,0
"You must use this address to opt-out: whatsapp llc arbitration opt-out 1601 willow road menlo park, california 94025 united states of america you must include: (i) your name and residence address.",0
The foregoing disclaimer of certain damages and limitation of liability will apply to the maximum extent permitted by applicable law.,0
"(c) involve publishing falsehoods, misrepresentations, or misleading statements.",0
"Whatsapp llc (""whatsapp,"" ""our,"" ""we,"" or ""us"") provides the services described below to you (""services"") unless you live in a country or territory in the european economic area (which includes the european union) and any other included country or territory (collectively referred to as the ""european region"").",0
You must use our services according to our terms and posted policies.,0
The arbitration will be presided over by a single arbitrator selected in accordance with the aaa rules.,0
And (b) the date you became subject to this arbitration provision.,0
"We hope you will continue using our services, but if you do not agree to our terms, as amended, you must stop using our services by deleting your account. all of our rights and obligations under our terms are freely assignable by us to any of our affiliates or in connection with a merger, acquisition, restructuring, or sale of assets, or by operation of law or otherwise, and we may transfer your information to any of our affiliates, successor entities, or new owner.",0
Any translated version is provided solely for your convenience.,0
"The rights you grant in this license are for the limited purpose of operating and providing our services (such as to allow us to display your profile picture and status message, transmit your messages, and store your undelivered messages on our servers for up to 30 days as we try to deliver them). whatsappâs license to you.",0
"No licenses or rights are granted to you by implication or otherwise, except for the licenses and rights expressly granted to you. back to topreporting third-party copyright, trademark, and other intellectual property infringementto report claims of third-party copyright, trademark, or other intellectual property infringement, please visit our intellectual property policy.",0
"If there is a final judicial determination that any particular dispute (or a request for particular relief) cannot be arbitrated in accordance with this provision's limitations, then only that dispute (or only that request for relief) may be brought in court.",0
We and you agree that for any dispute (except for the excluded disputes defined below) we and you must bring claims (including commencing an arbitration proceeding) within one year after the dispute first arose.,0
"That means we may expand, add, or remove our services, features, functionalities, and the support of certain devices and platforms.",0
And to improve your ads and products experience across the meta company products.,0
"You are responsible for all carrier data plans, internet fees, and other fees and taxes associated with your use of our services.",0
"Your rights with respect to whatsapp are not modified by the foregoing indemnification if the laws of your country or territory of residence, applicable as a result of your use of our services, do not permit it. back to topdispute resolution forum and venue.",0
(d) email address or phone number you use for your whatsapp account.,0
"Whatsappâs privacy policy describes our data (including message) practices, including the types of information we receive and collect from you, how we use and share this information, and your rights in relation to the processing of information about you. back to top acceptable use of our services our terms and policies.",0
"You may use the trademarks of our affiliated companies only with their permission, including as authorized in any published brand guidelines. your license to whatsapp.",0
This license is for the sole purpose of enabling you to use our services in the manner permitted by our terms.,0
"When you use third-party products or services or meta company products, their terms and privacy policies will govern your use of those products or services. back to toplicenses your rights.",0
"If you violate our terms or policies, we may take action with respect to your account, including disabling or suspending your account and, if we do, you agree not to create another account without our permission.",0
"We are providing our services on an âas isâ basis without any express or implied warranties, including, but not limited to, warranties of merchantability, fitness for a particular purpose, title, non-infringement, and freedom from computer virus or other harmful code.",0
"We may take action with respect to your account, including disabling or suspending your account, if you clearly, seriously or repeatedly infringe the intellectual property rights of others or where we are required to do so for legal reasons.",0
"We do not control, and are not responsible for, controlling how or when our users use our services or the features, services, and interfaces our services provide.",0
"Or (j) misuse any reporting channels, such as by submitting fraudulent or groundless reports or appeals. keeping your account secure.",0
(e) a detailed description of the dispute.,0
"We own all copyrights, trademarks, domains, logos, trade dress, trade secrets, patents, and other intellectual property rights associated with our services.",0
"You must provide certain devices, software, and data connections to use our services, which we otherwise do not supply.",0
(ii) the mobile phone number associated with your account.,0
"To ensure security, safety, and integrity across the meta company products.",0
"(e) involve sending illegal or impermissible communications such as bulk messaging, auto-messaging, auto-dialing, and the like.",0
"Since we started whatsapp, we've built our services with strong privacy and security principles in mind. connecting you with other people.",0
Issues relating to the scope and enforceability of the arbitration provision are for a court to decide.,0
"Events beyond our control may affect our services, such as events in nature and other force majeure events. termination.",0
(i) create software or apis that function substantially the same as our services and offer them for use by third parties in an unauthorized manner.,0
"For instructions on how to do so, please visit the android, iphone, or kaios articles in our help center. we may modify, suspend, or terminate your access to or use of our services anytime for any reason, such as if you violate the letter or spirit of our terms or create harm, risk, or possible legal exposure for us, our users, or others.",0
We are part of the meta companies.,0
"If we are unable to resolve a dispute within sixty (60) days after the notice of dispute is received, you or we may commence arbitration. the arbitration will be administered by the american arbitration association (""aaa"") under its commercial arbitration rules in effect at the time the arbitration is started, including the optional rules for emergency measures of protection and the supplementary procedures for consumer-related disputes (together, the âaaa rulesâ).",0
"For example, you may choose to use third-party data backup services (such as icloud or google drive) that are integrated with our services or interact with a share button on a third-partyâs website that enables you to send information to your whatsapp contacts.",0
