text,highlighted
"Unless prohibited by local law, these terms of service shall be governed by the internal substantive laws of the state of california, without respect to its conflict of laws principles.",1
4.,0
"Fanfiction.net may, in its sole discretion, modify or revise these terms of service and policies at any time, and you agree to be bound by such modifications or revisions.",0
You must notify fanfiction.net immediately of any breach of security or unauthorized use of your account.,1
Prohibited commercial uses include any of the following actions taken without fanfiction.net's express approval: sale of access to the service or its related services on another website or services.,0
"In order to access some features of the service, you will have to create a fanfiction.net account.",0
"D. you agree to not engage in the use, copying, or distribution of any of the content other than expressly permitted herein, including any use, copying, or distribution of user submissions of third parties obtained through the service for any commercial purposes.",0
"The copyright work which you own the rights in, and which you believe has been infringed.",0
The foregoing limitation of liability shall apply to the fullest extent permitted by law in the applicable jurisdiction.,0
"To the maximum extent permitted by law, the provisions of the united nations convention on contracts for the international sale of goods are hereby disclaimed.",0
You agree not to alter or modify any part of the service.,0
"However, by submitting user submissions to fanfiction.net, you hereby grant fanfiction.net a worldwide, non-exclusive, royalty-free, transferable license to use, reproduce, distribute, display, and perform the user submissions in connection with the fanfiction.net service.",1
Identify the type (e.g.,0
"Account termination policy a. fanfiction.net will terminate a user's access to its service if, under appropriate circumstances, the user is determined to be an infringer.",0
Fanfiction.net reserves all rights not expressly granted in and to the fanfiction.net content and the fanfiction.net service.,0
"E. you agree not to use or launch any automated system, including without limitation, ""robots,"" ""spiders,"" or ""offline readers,"" that accesses the service in a manner that sends more request messages to the fanfiction.net servers in a given period of time than a human can reasonably produce in the same period by using a conventional on-line web browser.",0
12.,0
"If you do not agree to any of these terms, the fanfiction.net privacy policy, cookies policy, or the community guidelines, please do not use the fanfiction.net service.",0
"Content on the service is provided to you as is for your information and personal use only and may not be downloaded, copied, modified, produced, reproduced, distributed, transmitted, broadcast, displayed, sold, licensed, translated, published, performed or otherwise exploited for any other purposes whatsoever without the prior written consent of the respective owners.",0
"You agree not to collect or harvest any personally identifiable information, including account names, from the service, nor to use the communication systems provided by the service (e.g.",0
The service operated by fanfiction.net from its facilities in the united states of america.,0
11.,0
"You agree not to solicit, for commercial purposes, any users of the service with respect to their user submissions.",0
"A book, a short story, a poem, etc.).",0
Those who access or use the fanfiction.net service from other jurisdictions do so at their own volition and are responsible for compliance with local law.,0
8.,0
You may access user submissions solely: for your information and personal use.,0
2.,0
9.,0
Explain to us in what way that content infringes your copyright (e.g.,0
"As a fanfiction.net account holder you may submit textual, audio, visual, or audiovisual content including but not limited to stories, poetry, polls, profile images, forum messages or instant messages.",0
"Indemnity you agree to defend, indemnify and hold harmless fanfiction.net, its parent corporation, officers, directors, employees and agents, from and against any and all claims, demands, causes of action, damages, obligations, losses, liabilities, costs or debt, and expenses, (including but not limited to reasonable legal fees) arising from: (i) your use of and access to the fanfiction.net service.",0
"F. you understand that when using the fanfiction.net service, you will be exposed to user submissions from a variety of sources, and that fanfiction.net is not responsible for the accuracy, usefulness, safety, or intellectual property rights of or relating to such user submissions.",0
"The content on the fanfiction.net service, except all user submissions (as defined below), including without limitation, the text, software, scripts, graphics, photos, sounds, music, videos, interactive features and the like (""content"") and the trademarks, service marks and logos contained therein (""marks""), are owned by or licensed to fanfiction.net, subject to copyright and other intellectual property rights under the law.",0
Fanfiction.net reserves all rights not expressly granted in and to the service and the content.,0
"Use of content on the site in addition to the general restrictions above, the following restrictions and conditions apply specifically to your use of content on the fanfiction.net service.",0
"When creating your account, you must provide accurate and complete information.",0
"Let us have the contact information which we can pass on to the submitter of the content concerned, so that they can get in touch with you to resolve your complaint directly (email address is preferred).",0
"You understand and agree, however, that fanfiction.net may retain, but not display, distribute, or perform, server copies of user submissions that have been removed or deleted.",1
"Comments, email) for any commercial solicitation purposes.",0
"F. in your use of the service, you will otherwise comply with the terms and conditions of these terms of service, fanfiction.net community guidelines, and all applicable local, national, and international laws and regulations.",0
5.,0
"Fanfiction.net may remove such user submissions and/or terminate a user's access for uploading such material in violation of these terms of service at any time, without prior notice and at its sole discretion.",0
"To the fullest extent permitted by law, fanfiction.net, its officers, directors, employees, and agents disclaim all warranties and conditions, whether written, oral, express, implied, legal, statutory, contractual, extra-contractual, delictual or in tort, and whether arising by law, statute, usage of trade, custom, course of dealing or performance, or the parties' conduct or communication with one another, or as a result of the nature of these terms and conditions, the service and your use thereof or in conformity with usage, equity or law or otherwise.",0
"Unless prohibited by local law, any claim or dispute between you and fanfiction.net that arises in whole or in part from the fanfiction.net service shall be decided exclusively by a court of competent jurisdiction located in los angeles county, california.",0
You may never use another's account without permission.,0
Fanfiction.net makes no representations that the fanfiction.net service is appropriate or available for use in other locations.,0
"Limitation of liability in no event shall fanfiction.net, its officers, directors, employees, or agents, be liable to you for any direct, indirect, incidental, special, punitive, or consequential damages whatsoever resulting from any (i) errors, mistakes, or inaccuracies of content, (ii) personal injury, property, bodily, moral or material damage of any nature whatsoever, resulting from your access to and use of our service, (iii) any unauthorized access to or use of our secure servers and/or any and all personal information and/or financial information stored therein, (iv) any interruption or cessation of transmission to or from our service, (iv) any bugs, viruses, trojan horses, or the like, which may be transmitted to or through our service by any third party, and/or (v) any errors or omissions in any content or for any loss or damage of any kind incurred as a result of your use of any content posted, emailed, transmitted, or otherwise made available via the fanfiction.net service, whether based on warranty, contract, tort, or any other legal theory, and whether arising by law, statute, usage of trade, custom, course of dealing or performance, or the parties' conduct or communication with one another, or as a result of the nature of these terms and conditions or in conformity with usage, equity or law or otherwise, and whether or not the company is advised of the possibility of such damages.",0
"In addition, fanfiction.net will not and cannot censor or edit the content of any third-party website or services.",0
"You affirm that you are over the age of 13, as the fanfiction.net service is not intended for children under 13.",1
"Title, publisher, dates, etc.)",0
14.,0
General you agree that: (i) the fanfiction.net service shall be deemed solely based in california.,0
Use of the service or its related services for the primary purpose of gaining advertising or subscription revenue.,0
"C. for clarity, you retain all of your ownership rights in your user submissions.",0
"You agree not to distribute in any medium any part of the service, including but not limited to user submissions (defined below), without fanfiction.net's prior written authorization.",0
"Notwithstanding the foregoing, fanfiction.net grants the operators of public search engines permission to use spiders to copy materials from the site for the sole purpose of and solely to the extent necessary for creating publicly available searchable indices of the materials, but not caches or archives of such materials.",0
10.,0
"If you are providing notice by e-mail, a scanned physical signature or a valid electronic signature will be accepted.",0
Accounts a.,0
