text,highlighted
"You acknowledge sole responsibility for and assume all risk arising from your use of any such websites or resources. c. limitation of liabilityto the maximum extent permitted by applicable law, the gladly entities shall not be liable for any indirect, incidental, special, consequential or punitive damages, or any loss of profits or revenues, whether incurred directly or indirectly, or any loss of data, use, good-will, or other intangible losses, resulting from (i) your access to or use of or inability to access or use the website.",0
Each of the subsections below only applies up to the maximum extent permitted under applicable law.,0
Your continued use of this site after any change in these terms will constitute your acceptance of such change.,0
Links the website may contain links to third-party websites or resources.,0
"If a referred user uses your referral link to sign up and become a user of gladly, then the referred user shall be considered a ""qualifying user"" and you will be eligible for the referral reward.",0
"Users must be aware that they may not legally attempt to deduct from their taxes any amounts ""raised"" on gladly and that to do so may be illegal in the user's tax jurisdiction.2.",0
"Or (iv) unauthorized access, use or alteration of your transmissions or content. in no event shall the aggregate liability of the gladly entities exceed the greater of one hundred u.s.",0
"Terms of servicewe strive to maintain a website that is clear, honest, and easy to use.gladly is the creator and owner of tab for a cause and search for a cause (collectively, ""gladly""). below are our terms and conditions of use (""terms"") that govern gladly's relationship with its users and others who interact with gladly.io, tab.gladly.io, search.gladly.io, or other *.gladly.io subdomains (collectively, the ""website"") and any information, text, graphics, photos or other materials uploaded, downloaded or appearing on the website (collectively referred to as ""content"").",0
"We may relax this criterion in some situations, such as when the cause has not yet been evaluated by third-party evaluators. gladly reserves all rights to choose the causes that are to operate on the website. gladly reserves the right to remove a cause from its website or discontinue all payments to a cause at any time and without reason.",0
"No advice or information, whether oral or written, obtained from the gladly entities or through the website, will create any warranty not expressly made herein.b.",0
"Disclaimers and limitations of liabilityplease read this section carefully because it limits the liability of gladly and its parents, subsidiaries, affiliates, related companies, officers, directors, employees, agents, representatives, partners, and licensors (collectively, the ""gladly entities"").",0
"Selection and continuance of causescauses that operate on the website are selected based on whether they: are geographically broad in scope (for example, national or international in scope) are 501(c)(3) organizations maintain accessible and transparent financial statements are top-rated for efficiency by a third-party cause evaluator (for example, rated 3 or 4 stars on causenavigator.org).",0
"The website is available ""as-is""your access to and use of the website or any content are at your own risk.",1
Gladly will at its sole discretion determine which referred users are approved as qualifying users on gladly.a.,0
Gladly encourages visitors to frequently check this page for any changes to its terms.,1
(iii) any content obtained from the website.,0
"And (iv) whether the website will meet your requirements or be available on an uninterrupted, secure, or error-free basis.",1
"A ""referral link"" is a unique url for you to distribute to eligible friends, family and other third parties (each, a ""referred user"").",0
"Dollars (u.s. $100.00) or the amount you paid gladly, if any, in the past six months for the website giving rise to the claim. the limitations of this subsection shall apply to any theory of liability, whether based on warranty, contract, statute, tort (including negligence) or otherwise, and whether or not the gladly entities have been informed of the possibility of any such damage, and even if a remedy set forth herein is found to have failed of its essential purpose.changes to terms gladly may change its terms from time to time, and in gladly's sole discretion.",0
"The following terms govern gladly's payments to causes: any ""raised"", ""given"", and ""earned"" dollar amounts are our team's good-faith projections of how much advertising revenue users have earned based on their usage of the gladly website.",0
You acknowledge and agree that the gladly entities are not responsible or liable for: (i) the availability or accuracy of such websites or resources.,1
"Please note that in the case that gladly does not receive payment from its partners for any reason, including but not limited to advertisement click-fraud, gladly is not responsible for making any payments to causes and reserves the right to modify the displayed dollar amounts accordingly. gladly's payments to causes are made within 120 days of the end of every fiscal quarter.",0
"(iii) the deletion of, or the failure to store or to transmit, any content and other communications maintained by the website.",1
"Some jurisdictions do not allow the disclaimer of implied warranties or the limitation of liability in contracts, and as a result the contents of this section may not apply to you.",0
"Users have no legal claim to redeem these funds from gladly, nor any legal claim to exert control over these funds in any way.",0
