text,highlighted
Our store is hosted on shopify inc.,0
(2) to pay compensation for any comments.,1
We reserve the right to discontinue any product at any time.,0
"Section 6.1 - returns&nbsp;or order issues do you have an inquiry or concern with the following? ordering the wrong size returning a product wanting to purchase a different product an erroneous purchase return an order while direct refunds are not possible, you can&nbsp;exchange&nbsp;a&nbsp;product within 30 days of the purchase date, for&nbsp;store credit,&nbsp;in the amount of the&nbsp;product listing price to get what you want or if you are not satisfied. before requesting a return, please note or check the following: return cost&nbsp;- you'll be responsible for return shipping costs and taxes, a 10% restocking fee of what you are returning&nbsp;and any lost or damaged packages being sent back. tracking number&nbsp;- to protect your return, ensure you get&nbsp;a tracking number and mention it before sending in the product. unworn/unused&nbsp;- i&nbsp;will accept unworn or otherwise unused products that show no sign of damage.",0
We take no responsibility and assume no liability for any comments posted by you or any third-party.,0
"Limitation of liability we do not guarantee, represent or warrant that your use of our service will be uninterrupted, timely, secure or error-free.",0
Section 20 - contact information questions about the terms of service should be sent to&nbsp;support@vhhess.com. returns address: v.,0
We reserve the right to terminate your use of the service or any related website for violating any of the prohibited uses.,0
These terms of service are effective unless and until terminated by either you or us.,0
We shall have no liability whatsoever arising from or relating to your use of optional third-party tools.,0
We reserve the right to limit the quantities of any products or services that we offer.,0
"All descriptions of products or product pricing are subject to change at anytime without notice, at the sole discretion of us.",0
One return per order. store credit&nbsp;- i&nbsp;will issue the store credit in the amount of the product listing price for you after i&nbsp;receive your return shipment.,0
"(e) to harass, abuse, insult, harm, defame, slander, disparage, intimidate, or discriminate based on gender, sexual orientation, religion, ethnicity, race, age, national origin, or disability.",0
They provide us with the online e-commerce platform that allows us to sell our products and services to you.,0
"(g) to upload or transmit viruses or any other type of malicious code that will or may be used in any way that will affect the functionality or operation of the service or of any related website, other websites, or the internet.",0
"The service and all products and services delivered to you through the service are (except as expressly stated by us) provided 'as is' and 'as available' for your use, without any representation, warranties or conditions of any kind, either express or implied, including all implied warranties or conditions of merchantability, merchantable quality, fitness for a particular purpose, durability, title, and non-infringement.",0
"Section 14 - indemnification you agree to indemnify, defend and hold harmless v. h. hess and our parent, subsidiaries, affiliates, partners, officers, directors, agents, contractors, licensors, service providers, subcontractors, suppliers, interns and employees, harmless from any claim or demand, including reasonable attorneysâ fees, made by any third-party due to or arising out of your breach of these terms of service or the documents they incorporate by reference, or your violation of any law or the rights of a third-party.",0
"If in our sole judgment you fail, or we suspect that you have failed, to comply with any term or provision of these terms of service, we also may terminate this agreement at any time without notice and you will remain liable for all amounts due up to and including the date of termination.",0
And/or accordingly may deny you access to our services (or any part thereof).,0
Any new features or tools which are added to the current store shall also be subject to the terms of service.,0
Any use by you of optional tools offered through the site is entirely at your own risk and discretion and you should ensure that you are familiar with and approve of the terms on which tools are provided by the relevant third-party provider(s).,0
"By accessing or using any part of the site, you agree to be bound by these terms of service.",0
"We are not liable for any harm or damages related to the purchase or use of goods, services, resources, content, or any other transactions made in connection with any third-party websites.",0
"In no case shall v. h. hess, our directors, officers, employees, affiliates, agents, contractors, interns, suppliers, service providers or licensors be liable for any injury, loss, claim, or any direct, indirect, incidental, punitive, special, or consequential damages of any kind, including, without limitation lost profits, lost revenue, lost savings, loss of data, replacement costs, or any similar damages, whether based in contract, tort (including negligence), strict liability or otherwise, arising from your use of any of the service or any products procured using the service, or for any other claim related in any way to your use of the service or any product, including, but not limited to, any errors or omissions in any content, or any loss or damage of any kind incurred as a result of the use of the service or any content (or product) posted, transmitted, or otherwise made available via the service, even if advised of their possibility.",0
"Historical information, necessarily, is not current and is provided for your reference only.",0
"You understand that your content (not including credit card information), may be transferred unencrypted and involve (a) transmissions over various networks.",0
"We reserve the right to update, change or replace any part of these terms of service by posting updates and/or changes to our website.",0
Section 2 - general conditions we reserve the right to refuse service to anyone for any reason at any time.,0
"You may not use our products for any illegal or unauthorized purpose nor may you, in the use of the service, violate any laws in your jurisdiction (including but not limited to copyright laws).",1
"You may terminate these terms of service at any time by notifying us that you no longer wish to use our services, or when you cease using our site.",1
"We reserve the right to correct any errors, inaccuracies or omissions, and to change or update information or cancel orders if any information in the service or on any related website is inaccurate at any time without prior notice (including after you have submitted your order).",0
To view our privacy policy.,0
"You agree that your comments will not violate any right of any third-party, including copyright, trademark, privacy, personality or other personal or proprietary right.",0
"Section 15 - severability in the event that any provision of these terms of service is determined to be unlawful, void or unenforceable, such provision shall nonetheless be enforceable to the fullest extent permitted by applicable law, and the unenforceable portion shall be deemed to be severed from these terms of service, such determination shall not affect the validity and enforceability of any other remaining provisions.",0
(f) to submit false or misleading information.,0
Section 17 - entire agreement the failure of us to exercise or enforce any right or provision of these terms of service shall not constitute a waiver of such right or provision.,0
Any ambiguities in the interpretation of these terms of service shall not be construed against the drafting party.,0
"We reserve the right, at our sole discretion, to update, change or replace any part of these terms of service by posting updates and changes to our website.",1
"No specified update or refresh date applied in the service or on any related website, should be taken to indicate that all information in the service or on any related website has been modified or updated.",0
"If you do not agree to all the terms and conditions of this agreement, then you may not access the website or use any services.",0
And (b) changes to conform and adapt to technical requirements of connecting networks or devices.,0
We are and shall be under no obligation (1) to maintain any comments in confidence.,1
"By visiting our site and/ or purchasing something from us, you engage in our âserviceâ and agree to be bound by the following terms and conditions (âterms of serviceâ, âtermsâ), including those additional terms and conditions and policies referenced herein and/or available by hyperlink.",0
"Section 11 - errors, inaccuracies and omissions occasionally there may be information on our site or in the service that contains typographical errors, inaccuracies or omissions that may relate to product descriptions, pricing, promotions, offers, product shipping charges, transit times and availability.",0
"We may, but have no obligation to, monitor, edit or remove content that we determine in our sole discretion are unlawful, offensive, threatening, libelous, defamatory, pornographic, obscene or otherwise objectionable or violates any partyâs intellectual property or these terms of service.",0
You can review the most current version of the terms of service at any time on this page.,0
"Or (k) to interfere with or circumvent the security features of the service or any related website, other websites, or the internet.",0
Your continued use of or access to our website or the service following the posting of any changes to these terms of service constitutes acceptance of those changes.,1
"You agree to provide current, complete and accurate purchase and account information for all purchases made at our store.",0
"Box 661, carlisle, pa 17013",0
"H. hess box 661, carlisle, pa 17013support@vhhess.com the right size i totally recommend, if youâre concerned about sizing or picking the right product, to check out our sizing guide&nbsp;to help ensure youâre getting a properly nostalgic and satisfying purchase!&nbsp; contact simply use the chat button in the corner of the web page or&nbsp;shoot me an email with the order number if applicable, and mention your inquiry, question or concern.",0
Please review carefully the third-party's policies and practices and make sure you understand them before you engage in any transaction.,0
Section 10 - personal information your submission of personal information through the store is governed by our privacy policy.,0
You agree that it is your responsibility to monitor changes to our site.,0
"Section 9 - user comments, feedback and other submissions if, at our request, you send certain specific submissions (for example contest entries) or without a request from us you send creative ideas, suggestions, proposals, plans, or other materials, whether online, by email, by postal mail, or otherwise (collectively, 'comments'), you agree that we may, at any time, without restriction, edit, copy, publish, distribute, translate and otherwise use in any medium any comments that you forward to us.",0
It is your responsibility to check this page periodically for changes.,0
Section 18 - governing law these terms of service and any separate agreements whereby we provide you services shall be governed by and construed in accordance with the laws of united states.,0
"In the event that we make a change to or cancel an order, we may attempt to notify you by contacting the eâmail and/or billing address/phone number provided at the time the order was made.",0
(j) for any obscene or immoral purpose.,0
Please read these terms of service carefully before accessing or using our website.,0
(d) to infringe upon or violate our intellectual property rights or the intellectual property rights of others.,0
Iâll help you out!&nbsp; section 7 - optional tools we may provide you with access to third-party tools over which we neither monitor nor have any control nor input.,0
This site may contain certain historical information.,0
Such new features and/or services shall also be subject to these terms of service.,0
"These restrictions may include orders placed by or under the same customer account, the same credit card, and/or orders that use the same billing and/or shipping address.",0
"Section 3 - accuracy, completeness and timeliness of information we are not responsible if information made available on this site is not accurate, complete or current.",0
We reserve the right at any time to modify or discontinue the service (or any part or content thereof) without notice at any time.,0
"Section 1 - online store terms by agreeing to these terms of service, you represent that you are at least the age of majority in your state or province of residence, or that you are the age of majority in your state or province of residence and you have given us your consent to allow any of your minor dependents to use this site.",0
"We undertake no obligation to update, amend or clarify information in the service or on any related website, including without limitation, pricing information, except as required by law.",0
"(i) to spam, phish, pharm, pretext, spider, crawl, or scrape.",0
Section 4 - modifications to the service and prices prices for our products are subject to change without notice.,0
"V. h. hess offers this website, including all information, tools and services available from this site to you, the user, conditioned upon your acceptance of all terms, conditions, policies and notices stated here.",0
"Throughout the site, the terms âweâ, âusâ and âourâ refer to v. h. hess.",0
Section 13 - disclaimer of warranties.,0
Section 16 - termination the obligations and liabilities of the parties incurred prior to the termination date shall survive the termination of this agreement for all purposes.,0
Section 19 - changes to terms of service you can review the most current version of the terms of service at any time at this page.,0
A breach or violation of any of the terms will result in an immediate termination of your services.,1
"These terms of service and any policies or operating rules posted by us on this site or in respect to the service constitutes the entire agreement and understanding between you and us and govern your use of the service, superseding any prior or contemporaneous agreements, communications and proposals, whether oral or written, between you and us (including, but not limited to, any prior versions of the terms of service).",0
"We shall not be liable to you or to any third-party for any modification, price change, suspension or discontinuance of the service.",1
You are solely responsible for any comments you make and their accuracy.,0
"We may also, in the future, offer new services and/or features through the website (including, the release of new tools and resources).",0
"We may, in our sole discretion, limit or cancel quantities purchased per person, per household or per order.",0
