text,highlighted
"Therefore, please do not make any such unsolicited submissions to nbcuniversal through the online services, including posts on any site or any third party social network or website, or by e-mail, text message or any other means.",0
"Your continued use of the site will be deemed as irrevocable acceptance of any revisions. each time you sign in to or otherwise use the online services you are entering into a new agreement with us on the then applicable terms and conditions and you agree that we may notify you of other terms by posting them on the site or online services (or in any other reasonable manner of notice which we elect), and that your use of the service after such notice constitutes your going forward agreement to the other terms for your new use and transactions.",0
"Indemnification you agree to defend, indemnify and hold harmless nbcuniversal, its affiliates and their respective directors, officers, employees and agents from and against any and all claims, demands, actions, suits or proceedings, as well as any and all losses, liabilities, damages, costs and expenses (including reasonable legal fees and costs) arising out of or accruing from (a) any breach of these terms, including any of the foregoing provisions, representations or warranties, and/or from your placement or transmission of any content onto nbcuniversalâs servers, and/or from any and all use of your account.",0
We will bill the applicable subscription fee plus any applicable tax to the payment method you provide to us during registration (or to a different payment method if you change your account information).,0
If you choose to access the online services from other locations you do so on your own initiative and at your own risk.,0
"Your notice to us must be sent to: by mail: gillian m. lusins nbc universal law department 30 rockefeller plaza, rm.",0
"1087e new york, new york 10112 by e-mail: dmca.agent@nbcuni.com for a period of sixty (60) days from the date of receipt of notice from the other party, nbcuniversal and you will engage in a dialogue in order to attempt to resolve the section 27 dispute, though nothing will require either you or nbcuniversal to resolve the section 27 dispute on terms with respect to which you and nbcuniversal, in each of our sole discretion, are not comfortable.",0
More 1.,0
No collection of personal information from other users and no commercial use.,0
You also agree that nbcuniversal does not intend and will not pay you for any user content.,0
"Access to the site and availability of services the site and online services are intended for use by users who are over the age of 13 and reside in the united states, its territories and possessions (âu.s.â) or those outside of the u.s. that consent to use the online services in accordance with u.s. laws, this terms of service and the privacy policy.",0
And (iii) claims arising under consumer protection or similar legislation.,0
We have no responsibility or liability for any fees or charges you incur when using wireless features.,0
More 5.,0
"Terms applicable for apple ios if you are accessing or using the online services through an apple device, the following additional terms and conditions are applicable to you and are incorporated into the terms of service by this reference: (a) to the extent that you are accessing the online services through an apple device, you acknowledge that these terms of service are entered into between you and nbcuniversal and, that apple, inc. (âappleâ) is not a party to these terms of service other than as third-party beneficiary as contemplated below. (b) the license granted to you in section 2 of these terms of service is subject to the permitted usage rules set forth in the app store terms (see: http://www.apple.com/legal/itunes/us/terms.html) and any third party terms of agreement applicable to the online services. (c) you acknowledge that nbcuniversal, and not apple, is responsible for providing the online services and content thereof. (d) you acknowledge that apple has no obligation whatsoever to furnish any maintenance or support services to you with respect to the online services. (e) to the maximum extent permitted by applicable law, apple will have no other warranty obligation whatsoever with respect to the online services. (f) notwithstanding anything to the contrary herein, and subject to the terms in these terms of service, you acknowledge that, solely as between apple and nbcuniversal, nbcuniversal and not apple is responsible for addressing any claims you may have relating to the online services, or your possession and/or use thereof, including, but not limited, to: (i) product liability claims, (ii) any claim that the online services fail to conform to any applicable legal or regulatory requirement.",0
"Any such attempted transfer will be null and void. if we suspend or terminate any usage subscriptions or virtual items, then you will forfeit the suspended or terminated subscription or items, except as may be set forth in any additional terms (such as any refund policies that may apply to a subscription service).",0
8.,0
You may terminate your account for any reason or no reason.,1
"Unless otherwise expressly provided herein, the invalidity or unenforceability of any provision of these terms of service will not affect the validity or enforceability of any other provision, all of which will remain in full force and effect.",1
"In the event a monthly membership began on a day not contained in a given month, we will bill your payment method on the last day of such month.",0
Member disputes&nbsp.,0
"You will provide true, accurate and current data if you establish an account.",0
"In the event of any errors relating to the pricing or specifications, nbcuniversal shall have the right to refuse or cancel any orders in its sole discretion.",0
Automatic renewal conditions&nbsp.,0
"Grant of limited license reviews, responses, profile entries, posts or questions may not be able to be deleted once uploaded.",0
Software from the online services are further subject to u.s. export controls.,0
"(ii) shall entertain any motion to dismiss, motion to strike, motion for judgment on the pleadings, motion for complete or partial summary judgment, motion for summary adjudication, or any other dispositive motion consistent with new york or federal rules of procedure, as applicable.",0
25.,0
You represent and warrant that you own such content or otherwise have sufficient rights in the content to grant to nbcuniversal the foregoing license without infringing or violating the rights of any third party.,0
Risk of loss nbcuniversal is the seller of certain goods and services on the online services.,0
There are some other things you should know if you are accessing or using the online services through an apple device.,0
(d) severability.,0
"However, the third-party websites are not controlled by nbcuniversal.",1
"Applicability of disclaimers, exclusions and limits&nbsp.",0
More 15.,0
You may not knowingly or intentionally take any action that may impose an unreasonable burden or load on the online services or its servers and infrastructures.,0
This paragraph will only apply if an arbitrator with applicable jurisdiction finds exclusions of damages or limitations of liability to be unconscionable.,0
Termination&nbsp.,0
"You may not build a business, in whole or in part, resell, redistribute or recirculate or make any other commercial use of, or create derivative works or materials utilizing any portion of the online services or content, whether or not for profit.",0
"By using or attempting to use the site or online services, you certify that you meet any other eligibility and residency requirements of the site. nbcuniversal may change, suspend or discontinue any aspect of the site or online services at any time (and any elements and features of them), in whole or in part, for any reason, in our sole discretion, without notice or liability, including pursuant to section 19 (termination) below. you are responsible for any charges incurred in obtaining access to the site and online services.",0
(e) limited time to file claims.,1
"All fees, taxes, charges and debits are nonrefundable, except as stated herein.",0
"Section 512 as amended by title ii of the digital millennium copyright act (the âactâ), reserves the right, but not the obligation, to terminate your license to use the online services if it determines in its sole and absolute discretion that you are involved in infringing activity, including alleged acts of first-time or repeat infringement, regardless of whether the material or activity is ultimately determined to be infringing.",0
More 7.,0
"However, the terms of service (and any applicable additional terms) that applied when you previously used the online services will continue to apply to such prior use (i.e., changes and additions are prospective only) except as mutually agreed.",0
"Similarly, for materials that are defamatory or infringe patent, trademark, or other proprietary rights of a third party, please submit a list of such materials; identification of the material that is claimed to be infringing, to be the subject of infringing activity, or that is claimed to be defamatory and that is to be removed or access to which is to be disabled, and information reasonably sufficient to permit nbcuniversal to locate the material; a statement that you have a good faith belief that use of the material in the manner complained of is not authorized by the copyright or other proprietary right owner, its agent, or the law.",0
"For non-u.s. residents, if binding arbitration is adjudged by a tribunal to be unenforceable, the provisions of section 27 shall apply to all relevant disputes between you and us.",0
You may not use any services in connection with any site or other use that contains or is associated with information or content prohibited by this section. follow these terms of service and conduct rules.,0
"Nbcuniversal makes no representation that materials on the online services are appropriate or available for use outside the u.s. those who choose to access the online services from outside the u.s. do so on their own initiative and are responsible for compliance with local laws, if and to the extent that local laws are applicable.",0
"For some of our features, other members may be able to request email notifications of your new public content or publish their own comments to your comments.",0
"If we charged your credit card or other account prior to cancellation, we will issue a credit to your account in the amount of the charge.",0
"Where our online services contain a plug-in to a social network, these are clearly marked (e.g.",0
If you interact with a social network plug-in (e.g.,0
More 10.,0
"Nbcuniversal is not responsible for third-party websites and content for your convenience, the online services may provide links to websites of other persons or entities (âthird-party websitesâ).",1
Additional terms may apply.,0
"You must cancel your subscription before it renews each period in order to avoid billing of the next periodâs subscription fees to your payment method. cancellation you may cancel your subscription to a subscription service at anytime, and cancellation will be effective at the end of the applicable period during which you notify cnbc of your cancellation.",0
"User content posted through the online services are provided by users like you who are unaffiliated with nbcuniversal, and the user providing user content is solely responsible for his/her own user content.",0
Terms applicable for apple ios&nbsp.,0
"However, no charges will be made against the payment method if you cancel prior to the end of your free trial period.",0
"Exclusion of damages if you are accessing a united kingdom version of the site, nothing in this agreement shall exclude or limit liability for death or personal injury resulting from the negligence of either party or their servants, agents or employees. none of the nbcuniversal parties will be liable to you or any third party for any direct, indirect, punitive, incidental, special, consequential damages (including damages relating to lost profits, lost data or loss of goodwill) or any damages whatsoever that result from your use of or inability to use the site or services.",0
"The additional terms will be effective as to new use and transactions as of the time that we post them, or such later date as may be specified in them or in other notice to you.",0
Social media plug-ins (a) wireless features.,0
We will continue to bill your payment method on a regular basis for your subscription plan until you cancel.,0
Your use of third-party websites is at your own risk.,0
"We are not responsible for third parties or their content, advertisement(s), apps or sites, even if they are linked from or included within our online services.",0
"Upon registering for your free trial, your access to the subscription service will begin and your payment method will be authorized for the length of subscription indicated during the registration process.",0
"Automatic renewal conditions the service may offer certain services (including without limitation, cnbc pro) for which we charge a fee that is billed in automatic regular increments (e.g.",0
"Section 230(d) as amended, nbcuniversal hereby notifies you that parental control protections (such as computer hardware, software, or filtering services) are commercially available that may assist you in limiting access to material that is harmful to minors.",0
&nbsp.,0
General&nbsp.,0
"And (d) any breach of any of the representation, warranties or other terms or conditions relating to use of your user content or the online services.",1
If you are registered on the relevant social network and logged into your respective account the social network receives the information that the web page was used by you.,0
This section 26 can only be amended by mutual agreement.,0
Limitation of liability.&nbsp.,0
"The site and online services are currently provided for free, although you may be given the opportunity to purchase products or services through the site from nbcuniversal.",0
"Furthermore, nbcuniversal reserves the right at all times to disclose any information posted on any portion of the online services as necessary to satisfy any law, regulation or governmental request, or to refuse to post, or to remove, any information or materials, in whole or in part, that in nbcuniversalâs sole and absolute discretion are objectionable or in violation of these terms of service.",1
"If you want to use a different payment method or if there is a change in your credit card or debit card validity or expiration date, you may edit your payment method information by clicking on the âaccount managementâ button, available at the top of the home page of the service.",0
More 8.,0
More 18.,0
"No class relief or joinder of claims. notwithstanding the foregoing arbitration provisions, at your option, you may bring any claim you have against nbcuniversal in your local small claims court within the u.s., if your claim is within such courtâs jurisdictional limit.",0
"Nbcuniversal will fully cooperate with any law enforcement authorities or court order requesting or directing nbcuniversal to disclose the identity of anyone posting any e-mails, or publishing or otherwise making available any materials that are believed to violate these terms.",0
"We may require, at any time, proof that you are following these rules.",0
More 3.,0
"You should check with your carrier to find out whether any fees or charges will apply, what plans are available and how much they cost.",0
More 6.,0
"(b) any material posted or otherwise provided by you (including without limitation user content), or any other subscriber or user of your account that infringes any intellectual property right of any person or entity or defames any person or violates their rights of publicity or privacy.",1
"You further agree that: (a) single arbitrator. the arbitration shall be conducted before a single arbitrator selected in accordance with the applicable rules or by mutual agreement between you and nbcuniversal (the âarbitratorâ); (b) arbitrator will interpret this agreement. the arbitrator, and not any federal, state or local court or agency, shall have the exclusive authority to resolve any dispute arising under or relating to the validity, interpretation, applicability, enforceability or formation of these terms of service and/or these arbitration provisions in section 26 hereof, including but not limited to any claim that all or any part of these terms of service is void or voidable; (c) location of arbitration. the arbitration shall be held either: (i) at a location determined by jams (or, if applicable, aaa) pursuant to the applicable rules (provided that such location is reasonably convenient for you and does not require travel in excess of 100 miles from your home or place of business).",0
"If you do not agree to these terms of service, please do not use the site or the online services. table of contents 1.",0
Click the âaccount managementâ link at the home page of the service for cancellation instructions.,0
Grant of limited license you grant us a broad license to content you post on our online services and bear all responsibility for all such content. no confidential or fiduciary relationship is created by your posting on our online services. more 11.,0
"To access this site or some of the resources it has to offer, you may be asked to provide registration details.",0
"Reservation of rights nbcuniversal reserves the right to modify or discontinue, temporarily or permanently, all or any part of this site and/or any software, facilities and services on this site, with or without notice, and/or to establish general guidelines and limitations on their use. 19.",0
You agree to accept notice of posting the new terms via our site on which you accessed these terms.,0
"As between nbcuniversal and you, nbcuniversal owns all right, title and interest in and to the copyrights, trademarks, service marks, trade names, and all other intellectual and proprietary rights throughout the world associated with the online services and content.",0
"And a statement that the information in the notice is accurate, and under penalty of perjury, that you are authorized to act on behalf of the owner of an exclusive right that is allegedly infringed or on behalf of the person defamed. 21.",0
"Without in any way limiting the foregoing, you acknowledge and agree that nbcuniversal, its licensees, affiliates, successors and assigns, shall have the right to sell, license, assign and otherwise transfer any and all of the rights granted by you to nbcuniversal under these terms of service, and to display any advertising, publicity, promotional materials and distribution rights in connection with your user content.",0
Nbcuniversal provides the online services on an âas isâ and âas availableâ basis.,1
"If nbcuniversal believes, in its sole discretion, that a violation of these terms has occurred, it may edit or modify any submission, posting or e-mails, remove the material permanently, cancel postings, warn users, suspend users and passwords, terminate accounts or take other corrective action it deems appropriate.",0
"Judgment upon the award may be entered by any court having jurisdiction thereof or having jurisdiction over the relevant party or its assets; (g) arbitration costs. in the event that you are able to demonstrate that the costs of arbitration will be prohibitive as compared to the costs of litigation, nbcuniversal will pay as much of your filing and hearing fees in connection with the arbitration as the arbitrator deems necessary to prevent the arbitration from being cost-prohibitive, regardless of the outcome of the arbitration, unless the arbitrator determines that your claim(s) were frivolous or asserted in bad faith; (h) reasonable attorneyâs fees .",0
"Or (iii) at your election, if the only claims in the arbitration are asserted by you and are for less than $10,000 in aggregate, by telephone or by written submission. (d) governing law .",0
The online services are controlled and operated by nbcuniversal from its offices within the state of new york.,0
(3) meet your requirements.,1
"You agree that regardless of any statute or law which establishes a different statute of limitations, to the maximum extent permitted under applicable law, any claim or cause of action (including any arbitration) arising out of, related to or connected with the use of the site or other online services, or these terms of service, our privacy policy, or other nbcuniversal transactions or relationships must be filed within one (1) year after such claim or cause of action arose or be forever barred.",1
"You may not incorporate content into, or stream or retransmit the content via, any hardware or software application or make the online services or any content available via frames or in-line links, and you may not otherwise surround or obfuscate the content or online services with any third party content, materials or branding.",0
Childrenâs online privacy protection act notification&nbsp.,0
Indemnification&nbsp.,0
"Upon such termination, suspension, or cancellation, all rights granted to you will automatically terminate and immediately revert to nbcuniversal and its licensors and all rights granted by you to nbcuniversal shall survive in perpetuity. 20.",0
"Monthly or yearly), unless you cancel, in order for registered users to access the service (âsubscription servicesâ).",0
"Therefore, in compliance with the act, if you believe that any such third party materials infringe your intellectual property please send a written notice to the agent identified below to request a review of the alleged infringement: by mail: gillian m. lusins nbc universal law department 30 rockefeller plaza, rm.",0
Your continued use or accessing of the online services following the posting of any changes to the terms of service constitutes your acceptance of such changes.,1
"If you are not registered with the social network or you are logged out before you visit our online services, there is the possibility that at least your ip address will be submitted to and stored by the social network.",0
"If you received a free trial, your payment method will be authorized for the approximate period of service indicated during registration for the free trial.",0
"You recognize that storing, distributing or transmitting unlawful material could expose you to criminal and/or civil liability.",0
"With the exception of subpart (e) above, if any part of this arbitration provision is deemed to be invalid, unenforceable or illegal, or otherwise conflicts with the applicable rules, then the balance of this arbitration provision shall remain in effect and shall be construed in accordance with its terms as if the invalid, unenforceable, illegal or conflicting provision were not contained herein.",0
Nbcuniversal accommodates and does not interfere with standard technical measures used by copyright owners to protect their materials.,0
The subscription fee will be billed at the beginning of your subscription and on each periodic renewal thereafter unless and until you cancel your membership.,0
"Merchants your correspondence or business dealings with, or participation in promotions of, merchants found on or through the online services, including payment and delivery of related goods or services, and any other terms, conditions, warranties, or representations associated with such dealings, are solely between you and such merchant.",0
The applicable rules can be found at www.jamsadr.com.,0
Binding arbitration of all disputes.&nbsp.,0
"Export control unless otherwise specified, the materials on the online services are presented solely to provide information regarding and to promote nbcuniversalâs services and other products available in the u.s.",0
"During monitoring, any information relating to any user or their respective activities on the online services may be examined, recorded, copied, and used for authorized purposes in accordance with our privacy policy.",0
"If a product you purchased from nbcuniversal is not as described, your sole remedy is to return it in unused condition, complete and undamaged, in the original packaging. 33.",0
Nbcuniversalwe reserve the right to investigate suspected violations of these terms. 24.,0
"Nbcuniversal makes no warranties that your use of the materials, information, software, facilities, service or other content in the site or any web site will not infringe the rights of others and nbcuniversal assumes no liability or responsibility for errors or omissions in such materials, information, software, facilities, service or other content of the site or any other web site.",0
Binding arbitration of all disputes.,0
Our liability to you is limited. more 16.,0
See section 1 of our privacy policy to find out more about how our sites contain plug-ins to social media networks.,0
This is a general audience site for adults.,0
Nbcuniversal will not be responsible or liable for any loss or damage of any sort incurred as the result of any such dealings or as the result of the presence of such merchants on the online services. 12.,0
By accepting this agreement you waive and hold harmless all members of nbcuniversal from any claims resulting from any action taken by any member of nbcuniversal during or as a result of its investigations and/or from any actions taken as a consequnce of investigations by either a member of nbcuniversal or law enforcement authorities. 24.,0
You may not take any action on the online services that violates any applicable law or these terms of service.&nbsp.,0
You must cancel prior to the end of your free trial offer to avoid charges or debits to your payment method.,0
"Further, we may collect information related to your use of the wireless features in accordance with our privacy policy.",0
"In such event, we will provide a pro-rata return of your subscription fee based on the unused portion of your subscription.",0
"You press the facebook âlikeâ feature, the twitter âtweet thisâ feature and google plus â1+â button or equivalent) or drop a comment on the appropriate web page, the corresponding information is directly transmitted to the relevant social network from your browser.",0
"You may not upload, post or otherwise distribute or facilitate the distribution of a software virus or any other computer code that is designed or intended to disrupt, damage, or limit the functioning of the site, any other online services, or to obtain unauthorized access to the online services or content or any data or other information of any third party. no unauthorized access.",0
(iii) shall honor claims of privilege recognized at law.,0
More 2.,0
"But if no such information exists or if such information is not current, then we have no obligation under this section 27(a).",0
"Dispute resolution for non-us residents only if a tribunal has ruled that arbitration is prohibited by law this section 27 applies to non-us residents, where applicable law prohibits arbitration of disputes in accordance with section 26.",0
There are restrictions on the online services for those countries subject to u.s. export controls.,0
"(c) governing law . to the maximum extent permitted by the mandatory laws in your country of residence, these terms of service and any section 27 dispute arising out of or in connection with it or its subject matter or formation (including non-contractual disputes), will be governed by, and construed in accordance with, the laws of the u.s. and the state of new york without regard to its conflicts of law provisions, without regard to its conflicts of law provisions. (d) limited time to file claims . to the fullest extent permitted by applicable law, if you or we want to assert a section 27 dispute against the other, then you or we must commence it (by delivery of written notice as set forth in section 27(a) within one (1) year after discovery of the section 27 dispute arises - or it will be forever barred.",0
"Or (ii) annual subscription services may be canceled within seven (7) days after the start of your annual subscription services. subscription services purchased on or after february 1, 2016 beginning february 1, 2016, we will not provide refunds or credits for any partial-period subscription periods or unused services.",0
(g) this is the entire agreement .,0
5.,0
No class relief this section 26 is deemed to be a âwritten agreement to arbitrateâ pursuant to the federal arbitration act.,0
"Nbcuniversal, in its sole and absolute discretion, shall determine whether any content you transmit or receive or your use of the online services violates this provision.",0
"Nbcuniversal does not investigate, monitor or check for accuracy or completeness of user content.",0
Nbcuniversal reserves the right to modify or discontinue the site or online services. 19.,0
You consent and agree to receive notices of updates of these terms through our posting of updated terms on the site.,0
"However, if you decide to make any such unsolicited submission, you hereby grant to nbcuniversal the right and license to the submission as if it were user content as specifically set forth above.",0
(b) no waiver.,0
Free trials are only available for a limited time period to first time subscribers of the subscription service and cannot be combined with any other offer.,0
"Member disputes you are solely responsible for any interaction with other members or visitors to the online services, and nbcuniversal reserves the right, but shall have no obligation, to monitor disputes between you and any other member of nbcuniversal. 29.",0
Typographical errors we do our best to describe every product or service offered on this online service as accurately as possible.,0
"The location-based services are not suited or intended for family finding purposes, fleet tracking, or any other type of business or enterprise use â other non-nbcuniversal products exist today that may be used specifically for these purposes. please see our privacy policy to find out more about how to opt out of providing location information or contact privacy@nbcuni.com (d) social media plug-ins. social media plug-ins of social networks such as facebook, twitter and google plus (amongst others) are integrated on our site and other online services.",0
More 17.,0
By using this site you will be deemed to have irrevocably agreed to these terms.,0
Permitted uses your use of the online services shall be limited solely to your personal and non-commercial use.,0
"You understand and agree that all materials publicly posted or privately transmitted on or through this site or online services are the sole responsibility of the sender, not nbcuniversal, and that you are responsible for all material you upload, publicly post or otherwise transmit to or through this site or online services. 23.",0
"You are responsible for complying with local laws, if and to the extent local laws are applicable.",0
"This limitation applies whether the alleged liability is based on contract, tort, negligence, strict liability, or any other legal theory, and even if nbcuniversal has been advised of the possibility of such damage.",0
"Or (b) one hundred dollars ($100), whichever is less. because some jurisdictions do not allow for the exclusion of damages, nbcuniversal partiesâ liability in such jurisdictions shall be limited to the greatest extent permitted by the law of such jurisdiction.",0
Exclusion of damages&nbsp.,0
More 26.,0
"You acknowledge and agree that your user content is being sent voluntarily by you, and not in confidence, and that no confidential relationship is intended or created between nbcuniversal, and/or any other person or entity, on the one hand, and you, on the other hand, by your submission of the user content.",0
Some of the mobile apps or online services require your location information for the feature to work.,0
"We reserve the right to take, or refrain from taking, any and all steps available to us, including suspending or terminating your access to the online services or seeking other legal or equitable remedies, once we become aware of any violation of these provisions. 9.",0
"No failure or delay by nbcuniversal in exercising any right, power or privilege under these terms of service will operate as a waiver thereof, nor will any single or partial exercise of any right, power or privilege preclude any other or further exercise thereof or the exercise of any other right, power, or privilege under these terms of service.",1
Local regulations if you choose to access the services from other locations you do so on your own initiative and at your own risk. 25.,0
"In addition, where any nbcuniversal mobile app collects precise information about the location of your devices, it will be used to provide requested location services, and, depending on the particular mobile app it may be used, amongst other uses, to allow tagging or to check-in.",0
Residents of california are entitled to specific consumer rights information.,0
"We reserve the right to modify, terminate or otherwise amend our offered subscription plans.",0
Non-us citizens agree to an alternative procedure for dispute resolution if a tribunal rules that arbitration is prohibited by law.,0
More 30.,0
"Therefore, you should review the posted terms of service and any applicable additional terms each time you use the online services (at least prior to each transaction or submission).",0
"Where any direct conflict exists between these terms of service, or any additional terms, and the applicable privacy policy the terms of the privacy policy shall take precedence.",0
The online services may offer certain features and services that are available to you via your wireless device.,0
"). if you donât want the social network to collect the information about you described above, or to share it with us and other third parties, please review the privacy policy of the relevant social network and/or log out of the relevant social network before you visit our online services.",0
Nothing in these terms of service obligates or may be deemed to obligate nbcuniversal or any other person or entity to exercise any of the rights granted by you under these terms of service.,0
"However, we are human, and therefore we do not warrant that product specifications, pricing, or other content on the online services is complete, accurate, reliable, current, or error-free.",0
We disclaim warranties and provide the online services âas is.â more 14.,0
"Nbcuniversal does not warrant or make any representations regarding the use or the results of the use of the material, information, software, facilities, services or other content on the site or any web sites linked to the site in terms of their correctness, accuracy, reliability, or otherwise.",1
And (iv) shall have authority to award any form of legal or equitable relief; (e) no class relief.,0
(c) the enforcement and interpretation of these terms of service.,0
The social network directly transmits the content of the plugin to your browser.,0
You may not impersonate or falsely state or otherwise misrepresent your professional or other affiliation nbcuniversal or with any other person or entity. no criminal or unlawful conduct.,0
"By using the online service, you represent and warrant that you are not located in, under the control of, or a national or resident of any such country or on any such list. 26.",0
Wireless and location-based features.,0
