text,highlighted
"Any interactions with members of the service with respect to commercial activities including payment for and delivery of goods and/or services and any terms related to the commercial activities including conditions, warranties or representations and so forth are solely between you and the other member.",0
You may not assign your rights or delegate your obligations under these terms without the prior written consent of deviantart.,0
Password when you register as a member you will be asked to provide a password.,0
You agree not to alter or modify any part of the service unless expressly permitted to do so by us or by use of functions on the service provided by us.,0
"If you do need to make a return, simply send the product(s) within thirty (30) days of receipt in the original packaging along with a copy of your invoice or order acknowledgement.",0
"Third party software as a convenience, we may make third-party software available through the service.",0
"Deviantart is also referred to in these terms as ""we"", ""our"", and ""us"". by using our service, you agree to be bound by section i of these terms (""general terms""), which contains provisions applicable to all users of our service, including visitors to the deviantart website (the ""site"").",0
"Conduct you agree that you shall not interfere with or disrupt (or attempt to interfere with or disrupt) this service or servers or networks connected to this service, or to disobey any requirements, procedures, policies or regulations of networks connected to this service.",0
The use of trademarks and trade names in group names otherwise must be descriptive of group activity or purpose.,0
Deviantart will respond to such objections by requiring an appropriate change in the name of the group.,0
You are responsible for safeguarding the password and you agree not to disclose your password to any third party.,1
Please review deviantart's privacy policy.,0
Deviantdollars deviantdollars are credits issued via contest winnings or made available as an option through print sales via the print program that can be used to purchase products through the deviantart shop or pay for subscriptions.,0
You expressly agree that your use of the service is at your sole risk.,0
We are not responsible for the conduct of group participants or administrators and will not interfere with the management or society of any specific group or the rules it establishes for itself as long as they are consistent with these terms of service and our policies. groups may not be used to collect personal data about participants in groups without the participant's express permission. the group application permits us to take appropriate action should intervention become necessary as a result of a violation of the terms of service or of any other of our policies.,0
"Storage policy at this time, deviantart provides free online storage of your content to registered members of the service.",0
Postage and applicable sales taxes will be added to your order during the checkout process.,0
"For all other users, we will post the revised terms on the site.",1
"If your return merchandise is accepted, we will post a credit to your account within 24 hours from the time that we receive the product(s).",0
"For example, you may have the opportunity to purchase ""artwork"" that a registered member has listed for sale through the print program. all payments are to be made in us dollars and prices are subject to change at any time.",0
"Your deviantdollars credits cannot be redeemed for cash and cannot be used towards sales tax, gift certificates or past purchases.",0
"A statement that the complaining party has a good faith belief that use of the material in the manner complained of is not authorized by the copyright owner. a statement that the information in the notification is accurate, and under penalty of perjury, that the complaining party is authorized to act on behalf of the owner of an exclusive right that is allegedly infringed. please see deviantart's copyright policy for further information and details. 6.",0
You agree not to distribute any part of the service other than your content in any medium other than as permitted in these terms of service or by use of functions on the service provided by us.,0
"You agree to defend, indemnify, and hold harmless deviantart, its officers, directors, employees and agents, from and against any claims, liabilities, damages, losses, and expenses, including, without limitation, reasonable legal and expert fees, arising out of or in any way connected with your access to or use of the services, or your violation of these terms.",1
"Customers are responsible for all shipping charges back to deviantart on returned items, and deviantart will pay the shipping charges on replacement product(s).",0
In no event may minors submit content to the service.,0
12.,0
"You agree that deviantart is and will not be liable to you for any modification, suspension or discontinuance of the service. 2.",0
"They contain the legal terms and conditions that govern your use of services provided to you by deviantart, including information, text, images, graphics, data or other materials (""content"") and products and services provided through www.deviantart.com , shop.deviantart.com , sta.sh and other deviantart mobile applications as well as all elements, software, programs and code forming or incorporated in to www.deviantart.com (the ""service"").",0
"Deviantart makes no warranty as to the security, reliability, timeliness, and performance of this service.",1
9.,0
"You must provide our agent with substantially the following information, which deviantart may then forward to the alleged infringer (see 17 u.s.c.",0
"Or provide any information to deviantart that is false or misleading, that attempts to hide your identity or that you do not have the right to disclose.",0
"You agree to participate in a group on the basis of its own rules consistent with these terms of service, the conduct set out in paragraph 19, above, and such other rules created by us for groups from time to time including with respect to the use of groups for commercial activities. as an administrator or participant in a group you acquire no ownership rights over the group, the group applications provided by us or over the right to conduct the activities of the group. any content or artists materials submitted to a group remain, as between the group and the user submitting such content, the property of the person who submitted the content. groups are managed by registered members of the service and not by us.",0
"At deviantart's discretion and in appropriate circumstances, deviantart may remove your content submitted to the site, terminate the accounts of users or prevent access to the site by users who infringe the intellectual property rights of others.",0
Some jurisdictions do not allow the exclusion of or limitations on certain warranties or damages.,0
"Commercial activities with respect to the arts are permitted for registered members acting as individuals, for small corporations or partnerships engaged primarily in art-related activities in which one or more of the principals is a registered member or for those seeking to retain the services or works of a registered member.",0
5.,0
"Prior to submitting artwork for sale, you must accept the additional terms and conditions of the print program agreement, which is incorporated into, and forms a part of, the terms. 23.",0
"Returns can be for replacement, refund or credit at deviantart's discretion.",0
"If you choose to register as a member of our service or purchase products from the deviantart shop, you will be asked to check a box indicating that you have read, and agree to be bound by, the additional terms set forth in section ii of these terms (""additional terms""). section i: general terms 1.",0
Deviantart does not claim ownership rights in your works or other materials posted by you to deviantart (your content).,1
"You must have the legal right to copy, distribute and display all parts of any content that you upload, download and otherwise copy, distribute and display.",0
512 (c)(3) for further details): a physical or electronic signature of a person authorized to act on behalf of the owner of an exclusive right that is allegedly infringed.,0
"For the sole purpose of enabling us to make your content available through the service, you grant to deviantart a non-exclusive, royalty-free license to reproduce, distribute, re-format, store, prepare derivative works based on, and publicly display and perform your content.",0
"Without limiting the generality of section 9, deviantart shall have no responsibility or liability for the deletion or failure to store any content maintained on the service and you are solely responsible for creating back-ups of your content.",0
Comments if you have any comments or questions about the service please contact us by email at help@deviantart.com. section ii: additional terms 13.,0
You shall immediately notify deviantart of any unauthorized use of your password. 15.,0
Deviantdollars are void where prohibited by law.,0
"This service is operated by deviantart, inc. (""deviantart"").",0
"If you do not agree to the revised terms, your sole remedy shall be to discontinue using the service. 11.",0
"In no event shall deviantart be liable for claims or damages of any nature, whether direct or indirect, arising from or related to any third-party software downloaded through the service. 8.",0
You acknowledge and agree that deviantart is not responsible or liable for: the availability or accuracy of such websites or resources.,1
10.,0
"To avoid confusion and animosity, groups wishing to name themselves after trademarked properties must include a further description in its name of the type of group it expects to be such as ""master photoshop tutorials"" instead of simply ""photoshop.",0
"If a court should find that one or more provisions contained in these terms is invalid, you agree that the remainder of the terms shall be enforceable.",1
"By downloading third party software, you acknowledge and agree that the software is provided on an ""as is"" basis without warranty of any kind.",0
