text,highlighted
You agree that remind will not be responsible or liable for any loss or damage of any sort incurred as the result of any such dealings.,0
"Copyright dispute policy under american copyright law, the digital millennium copyright act (the ""dmca""), online service providers such as remind have the right, but not the obligation, to remove material that allegedly violates someone's copyright.",0
We've provided instructions on how to easily unsubscribe and stop receiving messages.,0
"Please keep your password safe, use your real name and create your own account before using remind.",1
"Remind may use the information you upload to the services in order to verify organizersâ and participantsâ affiliations and otherwise to help us provide you with the services. with respect to all users of remind, whether you are a participant, organizer or organization, premium organizer, verified administrator, or coach: if you invite or add anyone to use remind and/or use any feature of the services which requires sharing personal information of anyone (including, without limitation, if you import contacts from your address book to the services), you represent and warrant that you have obtained freely given, informed consent from each person to: receive such invitation and be added to the services; receive messages from remind, other participants of the class or group, and others who have access to your class or group (such as, organizers and verified administrators).",0
You will always have the choice whether to use those features.,0
"You will be responsible for withholding, filing, and reporting all taxes, duties and other governmental assessments associated with your activity in connection with the services.",0
"(note for auditing purposes and to comply with laws, we may still keep a copy of messages and account details after an account is deleted or disabled).",0
"When you access third party services, you do so at your own risk.",0
We'll provide you notice when we make a material change to the services that would adversely affect you.,0
"If you plan to broadly or publicly publish these codes, you must manage the accuracy of your subscriber lists carefully. it's your responsibility to maintain and monitor the accuracy of list of participants for each of your classes or groups. if you are connected to an organization on a remind plan you may receive additional privileges from a verified administrator of your organization.",0
"Limitation of liabilityto the fullest extent allowed by applicable law, in no event will remind or its suppliers or its service providers, or their respective officers, directors, employees, or agents be liable with respect to the services or the subject matter of this agreement under any contract, negligence, tort, strict liability or other legal or equitable theory: for any amount in the aggregate in excess of the greater of $100 or the fees paid by you to remind hereunder during the 12-month period preceding the applicable claim.",0
"You should consult with your wireless carrier to determine what rates, charges, fees, or costs may apply to your use of the services. additionally, we have created additional plans for schools and districts that want additional features.",0
"In all cases, you need consent from every person you wish to add, invite, or send messages to via remind.registration and securityas a condition to using services, you may be required to register with remind by selecting a password and providing your name and a valid email address.",0
"Some states do not allow the exclusion or limitation of incidental or consequential damages, so the above limitations and exclusions may not apply to you.",0
"Remind only collects personal information through the services from a child under 13 where that student's school, district and/or teacher has agreed, via the terms described below, to obtain parental consent for that child to use the services and disclose that personal information to remind.",0
Remind also complies with the uk data protection act 2018.,0
We will charge fees to schools or districts that sign contracts to purchase our school or district plans.,0
"For example, we will report all images including nudity of minors or suspected minors unless they are clearly related to academic study of subjects such as art, biology or medicine.",0
"Remind may transfer, assign or delegate this agreement and its rights and obligations without consent.",0
"Some jurisdictions do not allow limitations on how long an implied warranty lasts, so the above limitations may not apply to you.",0
"Upon termination of your account, your right to use the services and any content will immediately cease.",0
We need to work together to ensure remind is a secure and supportive environment.,0
"When an organizer adds a new participant to a class or group, that participant will receive a welcome message, instructions on how to stop receiving messages, and information on how to avoid certain charges by downloading the remind application.",0
"If you are a teacher or a school providing consent on behalf of parents, you are also responsible for complying with coppa.",0
Remind reserves the right to refuse registration of or to cancel a remind account in its sole discretion.,1
You acknowledge that all content accessed by you while using remind is at your own risk and you will be solely responsible for any resulting damage or loss.,0
"Your interactions with organizations and/or individuals found on or through the services, including payment and delivery of goods or services, and any other terms, conditions, warranties or representations associated with such dealings, are solely between you and such organizations and/or individuals.",0
"Please read our privacy policy, located at remind.com/privacy-policy.",0
"Note, if you become a participant through an organization, and you request that remind delete your account, remind may notify the organization (and the organizers of the classes or groups you are in of your deletion request.",0
"And provide that person's personal information to remind. what this is sayingyou have different rights and responsibilities depending on what type of user you are: organizer, participant, organization, premium organizer, verified administrator, or coach.",0
"Choice of law and arbitration this agreement will be governed by and construed in accordance with the laws of the state of california without regard to the conflict of laws provisions thereof, unless a state's laws explicitly require that any legal disputes are governed by the laws of that state.",0
"You will be responsible for obtaining and maintaining any equipment or ancillary services needed to connect to, access, or otherwise use the services, including, without limitation, modems, hardware, software, and long distance or local telephone service.",0
"We may suspend or discontinue any part of the services, or we may introduce new features, impose limits on certain features or restrict access to parts or all of the services at any time.",0
"Except as expressly set forth below, we do not knowingly collect or solicit personally identifiable information from a child under 13.",0
"If you connect to or use any third party services in conjunction with remind, you acknowledge and consent to receive notifications and messages from those third party services.",0
We will notify you when we intend to charge for a service or feature.,0
"This agreement is not assignable, transferable or sublicensable by you except with remind's prior written consent.",0
"Responsibility for usage chargesaccess to and use of remind itself is free, but we do offer additional features that require fees.",0
"To stop receiving phone calls, you need to talk to your school or district.contentyou agree that you may only use the services in accordance with remind's community guidelines.",0
"You agree to indemnify and hold remind harmless for and against any and all claims, liabilities, damages (actual and consequential), losses and expenses (including attorneysâ fees) arising from or in any way related to your breach of the foregoing.",0
"Districtshigher edteachersfamiliespartners|remind coachinglog insign uplog interms and policiesterms terms of service school agreement district agreement data practices policies privacy policy community guidelines anti-bullying policy security security overview terms of service importantâ if you are under the age of 18, you must have your parent or guardian read the agreement below and agree to it for you.",0
"If we learn we have collected personal information from a student under 13 other than pursuant to the above, or if we learn a student under 13 has provided us personal information beyond what we request from him or her, we will delete that information as quickly as possible.",0
Computer deletion is not an instantaneous process.,0
"Jeopardizes the security of your account in any way, such as allowing someone else access to your account or password.",0
Policies product schools &amp.,0
You may choose to use and pay for additional products and services that we or our partners offer.,0
"As we explain in our privacy policy, if remind knows or becomes aware of a security breach of its users' personally identifiable information, remind will notify affected users or post a notice on the services as required by applicable law(s).",0
"To permanently cease receiving sms text messages, please text @stopall: in reply to any sms message from that class or group, to a remind long-code (a phone number issued by remind), or in the us, to the remind short code 81010. for more information see this link. if you are located in canada, you may opt out of receiving marketing messages (including text messages and emails).",0
"Because remind does not control whether to send or not send an emergency notification, remind is never responsible for your receipt of, or failure to receive an emergency message.",0
For data loss or cost of procurement of substitute goods or services.,0
"Violation of any of the foregoing may result in immediate termination of your account, revocation of your ability to use the services, and may subject you to state and federal penalties and other legal consequences.",0
"You may only use the services for your own personal, non-commercial (meaning, you may not leverage the services as a separate business) use and only in accordance with the terms of this agreement and all laws that apply to you.",0
You retain ownership of all of your user submissions.,1
"If you don't get your parent or guardian to read and agree to this, you don't have permission to use remind.",0
"You also certify that you are legally permitted to use and access the services and take full responsibility for the selection, use of, and access to the services, including ensuring that you have permission to communicate with anyone you choose to interact with through the services.",0
"In the course of using the services, you may provide information which may be used by remind in connection with the services and which may be visible to certain other users.",0
This agreement and any subsequent versions of this agreement posted to the services will be deemed a writing signed by both parties.,0
Privacywe take the privacy of our users very seriously.,0
You will be responsible for maintaining the confidentiality of your account and password.,1
"To permanently cease receiving sms text messages, please text @stopall: in reply to any sms message from that class or group, to a remind long-code (a phone number issued by remind), or in the us, to the remind short code 81010.",0
"For more information see this link. if the authorized administrator at your school or district is sharing information from the school information system with remind, you will receive emergency messages as phone calls to the phone number you have on record with your school or district.",0
"If you are a school, district, or teacher providing consent on behalf of parents or guardians, you may be required to provide adequate school credentials and a valid school email address to verify your identity.",0
Remind reserves the right to terminate access of any third party application or service to our published or unpublished apis.,0
You release remind from all liability for you having acquired or not acquired content through the services.,0
"By signing up for the services, you agree to receive emergency communications from remind whenever it is determined that circumstances merit those communications.",0
Remind is not responsible for your use of the services in any way that breaks the law.,0
"By signing up for the services, you agree to receive communications from remind as well as class or group organizers and participants, and you represent and warrant that each person you invite and/or add has consented to receive communications from you and remind.",0
"Your restrictions and responsibilitiesyou warrant, represent and agree that you will not contribute any content or otherwise use (or encourage anyone else to use) the services in a manner that: infringes or violates the intellectual property rights or proprietary rights, rights of publicity or privacy, or other rights of any other third party.",0
"If you don't agree with the new terms, you may reject them but unfortunately you will no longer be able to use the services.",0
"Any dispute arising from or relating to the subject matter of this agreement will be finally settled in small claims court or by arbitration in san francisco, california or in a location that is reasonably convenient for you, using the english language in accordance with the arbitration rules and procedures of judicial arbitration and mediation services, inc. (""jams"") then in effect, by one commercial arbitrator with substantial experience in resolving intellectual property and commercial contract disputes, who will be selected from the appropriate list of jams arbitrators in accordance with the arbitration rules and procedures of jams.",0
"If you believe that a student under 13 may have provided us personal information in violation of this paragraph, please contact us at rmd.me/help.",0
Or what actions you may take as a result of having been exposed to the content.,0
You will maintain the accuracy of such information.,0
"Remind reserves the right (but does not have the obligation) to remove any content from the services at any time, for any reason (including, but not limited to, if we receive claims or allegations from individuals, companies or authorities relating to that content or if remind is concerned that you may have breached the foregoing restrictions), or for no reason at all.",1
"What this is sayingwhile using remind, you may be able to access or use third party services that arenât part of our product (such as youtube, flickr, video conferencing, whiteboarding, etc.).",0
What this is sayingthe security of your account is very important to us.,0
"In addition, remind will not and cannot monitor, verify, censor or edit the content of any third party services.",0
"If you are agreeing to this agreement on behalf of an organization, such as a school or school district, club, or team, you are an organization.",0
We do not want you to opt out of these messages as your schools or district may wish for you to receive an emergency message.,0
"Verified administrators may be able to add, remove, and/or move you from classes or groups within the same organization. if you are accessing the services as an organizer (such as a teacher, administrator, parent or other adult creating a class or group) and inviting users to join as participants: the services may allow you to invite users to join and/or to add users to your class(s) and/or group(s). you can invite participants and other organizers to your class or group by distributing ""class codes"" or ""group codes"", and communicate with those users, (in some cases, there may be more than one organizer per class/group). you may only share class or group codes with participants and organizers whom you wish to subscribe to your class/group.",0
"If you don't follow these terms of service and/or cause harm to anyone, it's your responsibility to resolve.",0
"Will these terms ever change?we constantly try to improve our services, so we may update this agreement as we offer new and improved services.",0
What content you access via the services.,0
"If you cannot afford or otherwise do not want to pay arbitration filing, administrative, hearing and/or other fees and cannot obtain a waiver of fees, we will consider in good faith any request by you for us to bear the cost of those fees.",0
You may not transfer your account to anyone without express prior written consent of remind.,0
"No agency, partnership, joint venture, or employment is created as a result of this agreement and you do not have any authority of any kind to bind remind in any way whatsoever.",0
"Attempts, in any manner, to obtain the password, account, or other security information from any other user.",0
"Note that if the remind account of a child under 13 is inactive for at least twelve months (meaning, that account has not received a message through the remind services in that time), remind's policy is to delete the personally-identifiable information associated with that child's account.",0
"You agree to indemnify and hold remind harmless for and against any and all claims, liabilities, damages (actual and consequential), losses and expenses (including attorneysâ fees) arising from or in any way related to your receipt of emergency messages or your failure to receive an emergency message. while we strongly encourage you not to, you may opt out of receiving emergency messages as sms text messages or emails, but not phone calls.",0
"We respect others' intellectual property rights, and we reserve the right to delete or disable content alleged to be infringing, and to terminate the accounts of repeat alleged infringers.",0
You should make whatever investigation you feel necessary or appropriate before proceeding with any online or offline transaction with any third parties.,0
"If you choose to terminate your account, all data will be rendered unavailable to you immediately and your data will be deleted over time as is true of all computer deletion everywhere.",0
"For children under 13 we may collect a child's name (first name and last initial), date of birth, email address or telephone number, and the child's parent's email address.",0
You can let us know by using our copyright dispute policy.,0
We will update you when we make significant changes.,0
"Violates any law, statute, ordinance or regulation.",0
Copies or stores any significant portion of the content.,0
"If at any time you learn that a user of the services claims to be affiliated with your organization but is not, in fact, affiliated with your organization, or of any other inaccuracy relating to your organizationâs information, you will remove that user from your organization and, if appropriate, notify remind immediately by visiting rmd.me/help. if you purchase an individual plan, you are a premium organizer, which gives you access to premium features, such as: delivering sms messages to carriers that are blocked for free users, and delivering messages with extended length. if remind verifies you as a verified administrator of your organization, you may have the ability to perform the following tasks: invite and add organizers and participants to the services, view and manage users and information affiliated with your organization, add, move, or remove organizers and participants from classes and/or groups affiliated with your organization, connect and upload or sync information relating to organizers, participants, classes and/or groups using a data upload or syncing mechanism (such as, using csv upload or through integration with your school information systems (sis)), join classes and groups created by organizers affiliated with your organization, communicate directly with other users affiliated with your organization, access and manage information and user submissions, and view the contact information, which will include personally identifiable information, of all remind users connected with your school or district, as appropriate, and see which of those users received communications from your school or district. if you choose to do any of the above, you represent and warrant that you have all rights and have obtained all consents and authorizations necessary to perform such tasks and that you will only use personal information in accordance with applicable privacy laws.",0
"Remind will not be liable for any failure to perform its obligations hereunder where such failure results from any cause beyond remind's reasonable control, including, without limitation, mechanical, electronic or communications failure or degradation.",0
"Additionally, remind cannot guarantee the authenticity of any information which users may provide about themselves.",0
"If we don't have consent from a parent or guardian, we delete the information.",0
Remember that communications with others in which you participated will remain available to those other users.,0
"We may view and/or use content you post on remind (for example, format a message you send and display it to the recipients)âbut you still own it.",0
"Decompiles, reverse engineers, or otherwise attempts to obtain the source code or underlying ideas or information of or relating to the services (or the products of remind's third party service providers).",0
"Please read on below to find out what additional terms apply to you. if you are a participant (such as a student, parent, or other individual invited to join a class or group by an organizer): you must get your parent or guardian to read and agree to this agreement before using the services if you are younger than 18. you will only join schools, classes and/or groups to which you have been invited, or to which you belong. in certain cases, you may be invited to join a class or group by another participant who is already a member of that class or group. the organizer and other participants of your class or group may be able to view information (including your personally identifiable information but not personal contact information), as well as your user submissions (defined below). if you are connected to an organization that has purchased a plan from remind, verified administrators of the organization will be able to see and edit your contact information.",0
"For more information on coppa, please click here.",0
Remind reserves the right to charge fees for certain features.,0
"Because your user submissions may be viewed or accessed by other remind users, you grant other remind users a nonexclusive, worldwide, royalty -free, perpetual, irrevocable, sublicensable right and license to access, view, edit, and use your user submissions as may be permitted through the functionality of the services (for example, when you send a message through the services, the recipients of your message will be able to save, copy, edit and store that message).",0
"What this is saying before using remind, you need to be at least 18 years old and agree to these terms.",0
"Under no circumstances will remind be liable in any way for any content, including, but not limited to, any errors or omissions in any content, or any loss or damage of any kind incurred in connection with your use of or exposure to any content posted, emailed, accessed, transmitted, or otherwise made available via the services.",0
"You, not remind, remain solely responsible for all content that you upload, post, email, transmit, or otherwise provide using, or in connection with, the services, and you warrant that you possess all rights necessary to provide such content to remind and to grant remind the rights to use such information as provided herein.",0
"Products and services purchased or offered (whether or not following such recommendations and suggestions) the services are provided as is without any warranty or condition of any kind, either express or implied, from remind or anyone else.",0
Districts higher education teachers families partners remind coaching company about us careers become a coach press resources community engagement ratings connected educators trust &amp.,0
"This agreement includes the terms in this document, as well as remindâs privacy policy, copyright dispute policy, and the apple application terms.",0
"For any indirect, incidental, punitive, or consequential damages of any kind whatsoever.",1
Remind cannot guarantee the identity of any other users you may interact with in the course of using the services.,0
"Consent to receive periodic messagesas part of the services, you will receive communications through the services, including messages that remind sends you (for example, via sms, emails, and push notifications).",0
You will be responsible for ensuring that such equipment or ancillary services are compatible with the services.,0
"Remind reserves the right, but will have no obligation, to investigate your use of the services in order to determine whether a violation of the agreement has occurred or to comply with any applicable law, regulation, legal process or governmental request.",0
It's important that you get prior consent from everyone you invite or add to remind.,0
"If you are a teacher, organizer, verified administrator, school or district official you represent and warrant that each person you invite and/or add has consented to receive communications from you and remind.",0
"The studentâs school, district or teacher may disclose that personal information to us for a legitimate educational interest. if you are a school, district, or teacher, you represent and warrant that you are responsible for complying with coppa in cooperation with remind, meaning you must obtain consent from all parents or guardians whose children under 13 will be accessing the services or work with remind to ensure remind has obtained all necessary consents.",0
"Remind has no control over, and assumes no responsibility for, the content, accuracy, privacy policies, or practices of or opinions expressed in any third party services.",0
"While we delete the account in these situations, some of the child's data may persist in the files of remind's agents or service providers for some period of time until it is removed from their systems as well.",0
"We may modify this agreement at any time, but we will do our best to bring this to your attention by posting a notice on the services or notifying you by email or by some other means.",1
"Miscellaneousthe failure of either party to exercise, in any respect, any right provided for herein will not be deemed a waiver of any further rights hereunder.",0
"We promise :)additional termsthis agreement applies to all users of our services, but there are special terms for you depending on what type of user you are and whether you use the service for free, as do the vast majority of our users, or pay for use of remind. if you are, for example, a student, teammate or parent who is invited to be or added as a member of a class or group by an organizer, you are a participant.",0
You will receive these phone calls even if you opt out of receiving sms text messages on remind.,0
"Always get an adult's permission before going online. please read these terms of use (""agreement"") carefully before using the services offered by remind101, inc. (""remind"" or ""we"" or ""us"").",0
"Judgment upon the award so rendered may be entered in a court having jurisdiction, or application may be made to such court for judicial acceptance of any award and an order of enforcement, as the case may be.",0
"You acknowledge that remind has no control over, and no duty to take any action regarding: which users gains access to the services.",0
"If you would like to stop receiving messages, click here for instructions.",0
"If you see someone violating our guidelines or terms of use, please contact us immediately at report@remindhq.com.",0
Remind may inform participants who have not replied that they will automatically be removed from the class or group.,0
"If you don't follow our guidelines or these terms of use, we may need to remove any inappropriate content, deactivate your account, and, in extreme circumstances, report your content to law enforcement.",0
"Third party service providersthe services may contain links to third party websites, products or services that are not owned or controlled by remind (""third party services"").",0
"Remind makes no representations concerning any content contained in or accessed through the services, and remind will not be responsible or liable for the accuracy, copyright compliance, legality or decency of material contained in or accessed through the services.",0
"If you are a staff member of a school or school district that has purchased a paid school or district plan, and have been given administrative rights, then you are a verified administrator.",0
"By agreeing to these terms, you acknowledge that you may not participate in a class action in court or in arbitration, either as a class representative, class member or class opponent.",0
"You agree you will abide by all copyright notices, trademark rules, information, and restrictions contained in any content accessed through the services, and will not use, copy, modify, publish, distribute, upload, display, license, sell or otherwise exploit for any purposes whatsoever any content, third party submissions or other proprietary rights not owned by you: without the express prior written consent of the respective owners, and in any way that violates anyone else's (including remind's) rights.",0
"Both parties agree that this agreement is the complete and exclusive statement of the mutual understanding of the parties and supersedes and cancels all previous written and oral agreements, communications and other understandings relating to the subject matter of this agreement, and that all modifications must be in a writing signed by both parties, except as otherwise provided herein.",0
What this is sayingyou can delete your remind account online at any time.,0
Remind's mechanisms and policies for compliance with coppa meet or exceed the requirements of the european union's general data protection regulation for the protection of the personal data of children.,0
"What this is sayingremind cares about children's privacy, and complies with coppa, a law created to protect the privacy of minors.",0
What this is sayingwe are serious about safety.,0
"If you are a california resident, you will and hereby do waive california civil code section 1542, which says: ""a general release does not extend to claims which the creditor does not know or suspect to exist in his favor at the time of executing the release, which, if known by him must have materially affected his settlement with the debtor.""",0
Remind encourages you to be aware when you leave the services and to read the terms and conditions and privacy policy of each third party service that you visit or use.,0
"However, you may still receive text message and email communications that are necessary for the services or otherwise exempt from anti-spam laws.",0
"Consent to receive emergency messagesas part of the services you may receive communications through the services in the event of an emergency, through sms (text messages), emails, push notifications, or phone call.",0
"We will pay any administration fee, arbitration fees and fees and charges of attorneys, experts and witnesses if and to the extent we are required to pay such fees and charges by law or in order to make this arbitration provision enforceable.",0
"You will not link to the services without remind's prior written consent, except in accordance with the terms of this agreement.",0
"Accordingly, you acknowledge that you may not have access to a court (other than a small claims court) or to a jury trial.",0
"Câest la volontã© expresse des parties que la prã©sente convention ainsi que les documents qui sây rattachent soient rã©digã©s en anglaise what this is sayingeffective date april 30, 2021updated may 1, 2021 terms &amp.",0
"We take extra steps to be able to lawfully transfer the personal data of eu, eea, or uk residents to the us and to comply with the euâs and ukâs privacy regulation and law.use by childrenthe children's online privacy protection act (""coppa"") requires that online service providers notify parents of children in the united states and obtain their consent before they knowingly collect personally identifiable information online from children who are under 13.",0
This is a binding agreement between you and remind.,0
"Indemnity you will indemnify, defend and hold remind, its parents, subsidiaries, affiliates, officers, and employees harmless (including, without limitation, from all damages, liabilities, settlements, costs and attorneys' fees) from any claim or demand made by any third party due to or arising out of your access to or use of the services, your violation of this agreement, or the infringement by you or any third party using your account of any intellectual property or other right of any person or entity.",0
Often when an emergency is suspected the individuals empowered to determine whether to send an emergency message through remind may have incorrect or only partial information.,0
"You represent and warrant to remind that: you are at least 18 years old (or, if you are not at least 18 years old, you have your parent's permission to use the services, and your parent has read and agrees to this agreement on your behalf).",0
"Before continuing to use remind, it will be important to review and agree to any changes.",0
Or for any matter beyond remind's reasonable control.,0
"You may learn about the school and district plans here: remind.com/plans.what this is sayingremindâs basic service is free right now, and we have no plans to charge users for the basic service.",0
"You alone can determine what, if any, actions to take in the event of an emergency or in response to an emergency message you receive through remind.",0
"In the event that you have a dispute with one or more other users, you hereby release remind, its officers, employees, agents, and successors in rights from claims, demands, and damages (actual and consequential) of every kind or nature, known or unknown, suspected or unsuspected, disclosed or undisclosed, arising out of or in any way related to such disputes and/or our service.",0
You may not sign up for or use the services as someone you are not.,0
We canât be held responsible for the content of services or any issues that arise.warranty and disclaimerremind has no special relationship with or fiduciary duty to you.,0
We collect limited information for under-13 users and only if we have parental consent.,0
"Remind utilizes standard contractual clauses provided by the eu and approved by the ukâs information commissioner's office to effectuate lawful transfers of the personal data of residents of the eu, eea, or uk to the united states for processing.what this is sayinganother important document to look at is our privacy policy, which outlines what personal information remind collects from you and how we use that information to provide our service.",0
What this is sayingremind is a communication tool.,0
How you may interpret or use the content.,0
What this is sayingwe want you to have a great experience on remind.,0
"Violates the security of any computer network, or cracks any passwords or security encryption codes.",0
"If you are a teacher, you represent and warrant that you are authorized by your school or district to use the services.",0
We may collect personal information through the services from a child under 13 but only in support of the learning environment.,0
"However, remind may retain messaging data or other data and information pursuant to this agreement, as necessary for auditing purposes, and as required by law.",0
"Any information you agree to provide will be governed by that business' privacy policy. note that, by using the services, you may receive e-mail or text messages on your phone or mobile device, which may cause you to incur usage charges or other fees or costs in accordance with your wireless or data service plan.",0
"If any provision of this agreement is found to be unenforceable or invalid, that provision will be limited or eliminated to the minimum extent necessary so that this agreement will otherwise remain in full force and effect and enforceable.",0
All information publicly posted or privately transmitted through the services is the sole responsibility of the person from which such content originated and that remind will not be liable for any errors or omissions in any content.,0
"You will provide remind with accurate, complete, and updated registration information.",0
"However, we provided instructions on how to easily unsubscribe and stop receiving sms text messages and emails.",0
"These privileges may include access to information and user submissions (defined below) (including personally identifiable information but not personal contact information) of participants and other organizers in your class, group or affiliated organization. if you are connected to an organization on a remind plan, verified administrators of that organization may be able to join or message members of your class or group, add or update information in your remind account profile, add, move or remove you from classes or groups affiliated with the organization, and/or take other actions relating to your access and use of the services through the organization. if you are an organization (such as a school, school district or club): you are responsible for maintaining the accuracy of the information relating to your organization.",0
"Anything you post, upload, share, store or otherwise provide through the services are, together with any related intellectual property rights, your ""user submissions.""",0
