text,highlighted
"Under no circumstances will infinityfree be liable in any way for any content, including, but not limited to, any errors or omissions in any content, or any loss or damage of any kind incurred as a result of the use of any content posted, emailed, transmitted or otherwise made available via the service. you agree to not use the service to upload, post, email, transmit or otherwise make available any content that is unlawful, harmful, threatening, abusive, harassing, tortious, defamatory, vulgar, obscene, libelous, invasive of another's privacy, hateful, or racially, ethnically or otherwise objectionable; harm minors in any way; impersonate any person or entity, including, but not limited to, a infinityfree official, forum leader, guide or host, or falsely state or otherwise misrepresent your affiliation with a person or entity; forge headers or otherwise manipulate identifiers in order to disguise the origin of any content transmitted through the service; upload, post, email, transmit or otherwise make available any content that you do not have a right to make available under any law or under contractual or fiduciary relationships (such as inside information, proprietary and confidential information learned or disclosed as part of employment relationships or under nondisclosure agreements); upload, post, email, transmit or otherwise make available any content that infringes any patent, trademark, trade secret, copyright or other proprietary rights (""rights"") of any party.",0
"Sites that reset these do so because they are resource intensive, and adversely affect server performance and are therefore not allowed.",0
"Except as expressly authorized by infinityfree or advertisers, you agree not to modify, rent, lease, loan, sell, distribute or create derivative works based on the service or the software, in whole or in part. 25.",0
"You also may be subject to additional terms and conditions that may apply when you use or purchase certain other infinityfree services, affiliate services, third-party content or third-party software. waiver and severability of terms the failure of infinityfree to exercise or enforce any right or provision of the tos shall not constitute a waiver of such right or provision.",0
"Scripts that send a single email based upon user entered information, or update a database are acceptable.",0
"For more information, see our full privacy policy at /privacy/ , you understand that through your use of the service you consent to the collection and use (as set forth in the privacy policy) of this information, including the transfer of this information to the united states and/or other countries for storage, processing and use by infinityfree and its affiliates. 5.",0
"In addition, when using particular infinityfree owned or operated services, you and infinityfree shall be subject to any posted guidelines or rules applicable to such services, which may be posted from time to time.",0
"Because infinityfree has no control over such sites and resources, you acknowledge and agree that infinityfree is not responsible for the availability of such external sites or resources, and does not endorse and is not responsible or liable for any content, advertising, products or other materials on or available from such sites or resources.",1
"Infinityfree does not control the content posted via the service and, as such, does not guarantee the accuracy, integrity or quality of such content.",1
You further acknowledge that infinityfree reserves the right to modify these general practices and limits from time to time. 19.,0
(iii) the results that may be obtained from the use of the service will be accurate or reliable.,0
"Sites should not contain any backups, downloads, or other non-web based content.",0
All such guidelines or rules (including but not limited to our spam policy) are hereby incorporated by reference into the tos.,0
And (v) any errors in the software will be corrected. 3.,0
We may choose to waive this fee under circumstances of our choosing. 10.,0
"Your registration obligations in consideration of your use of the service, you represent that you are of legal age to form a binding contract and are not a person barred from receiving services under the laws of the united states or other applicable jurisdiction.",0
"Accordingly, as the legal guardian, it is your responsibility to determine whether any of the service areas and/or content (as defined in section 6 below) are appropriate for your child. 4.",0
"In addition, you must provide and are responsible for all equipment necessary to access the service. 3.",0
Maximum free hosting accounts per person three free hosting accounts are allowed per person.,0
"This means that you, and not infinityfree, are entirely responsible for all content that you upload, post, email, transmit or otherwise make available via the service.",1
"Scripts that are designed to provide proxy services, anonymous or otherwise, are not allowed. the primary purpose of any script must be to produce a web page.",0
"By way of example, publicly accessible areas of the service would include infinityfree message boards and all areas that are open to both members and visitors.",0
"Dealings with advertisers your correspondence or business dealings with, or participation in promotions of, advertisers found on or through the service, including payment and delivery of related goods or services, and any other terms, conditions, warranties or representations associated with such dealings, are solely between you and such advertiser.",0
They go doubly for you.,0
"Infinityfree and its licensors shall not be responsible or liable for the accuracy, usefulness or availability of any information transmitted or made available via the service, and shall not be responsible or liable for any trading or investment decisions based on such information. 30.",0
"Modifications to service infinityfree reserves the right at any time and from time to time to modify or discontinue, temporarily or permanently, the service (or any part thereof) with or without notice.",0
Use of advert blockers infinityfree may use adverts to subsidize the costs of running the service.,0
"Or protect the rights, property or personal safety of infinityfree, its users and the public. you understand that the technical processing and transmission of the service, including your content, may involve transmissions over various networks.",0
All files on a domain must be part of the active website and linked to the site.,0
"These include bandwidth, processor utilization and / or disk space.",0
Usage of disk space terms infinityfree offers large web space and bandwidth with hosting accounts.,0
"Notice infinityfree may provide you with notices, including those regarding changes to the tos, by email, regular mail or postings on the service. 32.",0
Please see the 'high resource use policy' in the general terms and conditions. 9.,0
"You agree that infinityfree shall not be liable to you or to any third party for any modification, suspension or discontinuance of the service.",1
Using the server to generate large volumes of email from a database is an example of activity that is not allowed.,0
"As a result, and also as a result of infinityfree's network architecture and business practices and the nature of electronic communications, even communications that seem to be intrastate in nature can result in the transmission of interstate communications regardless of where you are physically located at the time of transmission.",0
"In addition, for this type of information particularly, the phrase ""let the investor beware"" is apt.",0
"Interstate nature of communications on infinityfree network when you register with infinityfree, you acknowledge that in using infinityfree services to send electronic communications (including but not limited to email, uploading photos and files and other internet activities), you will be causing communications to be sent through infinityfree's computer networks, portions of which are located in california, ohio, uk, and other locations in the united states and portions of which are located abroad.",0
"Infinityfree shall not be responsible for any changes in services provided by a 3rd party provider, also will not be held liable for any damage or loss which may arise from service disruption provided by a 3rd party provider.",0
"All outgoing mail is monitored and filtered and must be sent to or from a infinityfree-hosted domain. sites must not contain scripts that attempt to access privileged server resources, or other sites on the same server examples of not allowed script and website types include (but are not limited to): pornographic/adult content proxy scripts chat scripts bitcoin / cryptocurrency faucet sites file sharing / file storage scripts autolike scripts hacking scripts / php shell scripts phishing mass mail scripts website scraping/crawling/downloading scripts torrents warez cracked/pirated content of any kind 11.",0
"Further, you agree that all terminations for cause shall be made in infinityfree's sole discretion and that infinityfree shall not be liable to you or any third party for any termination of your account, any associated email address, or access to the service. 21.",0
"Any material downloaded or otherwise obtained through the use of the service is accessed at your own discretion and risk, and you will be solely responsible for any damage to your computer system or loss of data that results from the download of any such material. 4.",0
"If you believe that your work has been copied in a way that constitutes copyright infringement, or your intellectual property rights have been otherwise violated, please provide infinityfree's copyright agent the following information: an electronic or physical signature of the person authorized to act on behalf of the owner of the copyright or other intellectual property interest; a description of the copyrighted work or other intellectual property that you claim has been infringed; a description of where the material that you claim is infringing is located on the site; your address, telephone number, and email address; a statement by you that you have a good faith belief that the disputed use is not authorized by the copyright owner, its agent, or the law; a statement by you, made under penalty of perjury, that the above information in your notice is accurate and that you are the copyright or intellectual property owner or authorized to act on the copyright or intellectual property owner's behalf. 34.",0
"Infinityfree and its subsidiaries, affiliates, officers, employees, agents, partners and licensors expressly disclaim all warranties of any kind, whether express or implied, including, but not limited to the implied warranties of merchantability, fitness for a particular purpose and non-infringement. 2.",0
(iii) unauthorized access to or alteration of your transmissions or data.,0
Violations please report any violations of the tos to compliance@infinityfree.net.,0
"However, publicly accessible areas of the service would not include portions of infinityfree servers that are limited to members, infinityfree services intended for private communication such as infinityfree mail or, or areas off of the infinityfree network of properties such as portions of world wide web sites that are accessible via hypertext or other links but are not hosted or served by infinityfree. 15.",0
"You understand that by using the service, you may be exposed to content that is offensive, pornographic, indecent or objectionable.",0
"Links the service may provide, or third parties may provide, links to other world wide web sites or resources.",0
Your use of the service is at your sole risk.,1
And you are not entitled to any compensation or reimbursement of any kind from infinityfree under any circumstances. 16.,0
"However, with respect to content you submit or make available for inclusion on publicly accessible areas of the service, you grant infinityfree the following worldwide, royalty-free and non-exclusive license(s), as applicable: with respect to content you submit or make available for inclusion on publicly accessible areas of infinityfree servers, the license to use, distribute, reproduce, modify, adapt, publicly perform and publicly display such content on the service solely for the purposes of providing and promoting the infinityfree service to which such content was submitted or made available.",0
"Immediately discontinue use of the service and consult your physician if you experience any of the following symptoms while using the service: dizziness, altered vision, eye or muscle twitches, loss of awareness, disorientation, any involuntary movement, or convulsions. 26.",0
We will treat all password protected archive (e.g.,0
Backups / requesting data backup it is the client / account holders responsibility to maintain and keep backups of website and mysql data.,0
Infinityfree privacy policy registration data and certain other information about you is subject to our privacy policy.,0
"You further acknowledge and agree that content contained in sponsor advertisements or information presented to you through the service or by advertisers is protected by copyrights, trademarks, service marks, patents or other proprietary rights and laws.",0
"Use of copyright material and proof of ownership of content sites must not contain warez, copyright or other illegal material including links or redirects to copyright material hosted on 3rd party websites / resources.",0
"You agree that you must evaluate, and bear all risks associated with, the use of any content, including any reliance on the accuracy, completeness, or usefulness of such content.",0
Exclusions and limitations some jurisdictions do not allow the exclusion of certain warranties or the limitation or exclusion of liability for incidental or consequential damages.,0
"In this regard, you acknowledge that you may not rely on any content created by infinityfree or submitted to infinityfree, including without limitation information in infinityfree message boards and in all other parts of the service. you acknowledge, consent and agree that infinityfree may access, preserve and disclose your account information and content if required to do so by law or in a good faith belief that such access preservation or disclosure is reasonably necessary to: comply with legal process; enforce the tos; respond to claims that any content violates the rights of third parties; respond to your requests for customer service.",0
"You agree to immediately notify infinityfree of any unauthorized use of your password or account or any other breach of security, and ensure that you exit from your account at the end of each session.",1
"Termination of your infinityfree account includes removal of access to all offerings within the service, including but not limited to hosting accounts, email services, sql databases, deletion of your password and all related information, files and content associated with or inside your account (or any part thereof), and barring of further use of the service.",0
Certain services provided by infinityfree are resold.,0
"Limitation of liability you expressly understand and agree that infinityfree and its subsidiaries, affiliates, officers, employees, agents, partners and licensors shall not be liable to you for any direct, indirect, incidental, special, consequential or exemplary damages, including, but not limited to, damages for loss of profits, goodwill, use, data or other intangible losses (even if infinityfree has been advised of the possibility of such damages), resulting from: (i) the use or the inability to use the service.",0
You agree that infinityfree has no responsibility or liability for the deletion or failure to store any messages and other communications or other content maintained or transmitted by the service.,0
Scripts should not attempt to manipulate the timeouts on servers.,0
You agree that infinityfree shall not be responsible or liable for any loss or damage of any sort incurred as the result of any such dealings or as the result of the presence of such advertisers on the service. 22.,0
Scripts that send bulk email or perform processor intensive database processes are not allowed.,0
"Multimedia content such as audio and video is acceptable provided it is streamed to the user, links to http download of this content is not acceptable. archives of movie files, audio files, zips, rars or any large volumes of files used for downloading / sharing is not allowed. 12.",0
"Any unauthorized reproduction, publication, further distribution or public exhibition of the materials provided on the service, in whole or in part, is strictly prohibited. 13.",0
"Termination you agree that infinityfree may, under certain circumstances and without prior notice, immediately terminate your infinityfree account, any associated email address, and access to the service.",0
"You further acknowledge and agree that infinityfree shall not be responsible or liable, directly or indirectly, for any damage or loss caused or alleged to be caused by or in connection with use of or reliance on any such content, goods or services available on or through any such site or resource. 23.",0
"Acceptance of terms infinityfree welcomes you. infinityfree provides its service to you subject to the following terms of service (""tos""), which may be updated by us from time to time without notice to you.",0
"By this, we mean space for legitimate web site content and bandwidth for visitors to view it.",0
"You are responsible for obtaining access to the service, and that access may involve third-party fees (such as internet service provider or airtime charges).",0
We also do not provide free backups / archives of customers own current data.,0
"You also agree to: (a) provide true, accurate, current and complete information about yourself as prompted by the service's registration form (the ""registration data"") and (b) maintain and promptly update the registration data to keep it true, accurate, current and complete.",0
Or (v) any other matter relating to the service. 28.,0
"If you, or anyone in your family, have an epileptic condition, consult your physician prior to using the service.",0
"If any provision of the tos is found by a court of competent jurisdiction to be invalid, the parties nevertheless agree that the court should endeavor to give effect to the parties' intentions as reflected in the provision, and the other provisions of the tos remain in full force and effect. no right of survivorship and non-transferability you agree that your infinityfree account is non-transferable and any rights to your infinityfree id or contents within your account terminate upon your death.",0
