text,highlighted
in any way contrary to our acceptable use policy b.,0
"to upload, post, email, transmit or otherwise make available any content that infringes any patent, trademark, trade secret, copyright or other proprietary rights of any party.",0
or (c) filefactory.com is unable to verify or authenticate any information customer provides to filefactory.com.,1
customer agrees to maintain its data in compliance with its legal obligations.,0
"customer agrees to maintain and update this information to ensure that it is true, accurate, current and complete.",0
"and that the arbitration decision will be final and binding, except to the limited extent that law provides for judicial review of arbitration proceedings and decisions",0
"we also reserve the right at any time to modify or discontinue the service, temporarily or permanently, with or without notice to you.",0
acceptable use you agree to not use filefactory.coms service: a.,0
"by using the site or any services provided in connection with the site, you agree to abide by these terms of use, as they may be amended by filefactory cloud storage llc from time to time in its sole discretion and without specific notice to you.",0
"modifications to agreements, policies or to our services we reserve the right to change this service agreement at any time without notice.",1
notice to owners of copyrighted works the dmca provides a legal procedure by which you can request any online service provider to disable access to a website where your copyrighted work(s) are appearing without your permission.,0
"account ids and passwords of its authorised users, and are responsible for all activities that occur under your account",1
"this agreement constitutes the entire and only agreement between us and you, and supersedes all prior or contemporaneous agreements, representations, warranties and understandings with respect to the site, the content, products or services provided by or through the site, and the subject matter of this agreement",0
(iii) unauthorised access to or alteration of your transmissions or data.,1
"the sections 7 (customer data), 9 (no warranty), 10 (indemnity), 11 (limitation of liability) and this section 13 will survive any termination of this agreement",1
"if you sign up for a filefactory 30 day recurring service, your subscription continues to bill monthly until you cancel it.",1
"relationship customer and filefactory.com are independent contractors, and no agency, partnership, joint venture, employee-employer or franchiser-franchisee relationship is intended or created by this agreement",0
these terms and conditions are governed by and construed in accordance with the laws of belize.,1
force majeure operation of our services may be interfered with by numerous factors outside of our control and we shall not be liable to you for any delay or failure in performance under this agreement resulting directly or indirectly from causes beyond filefactory.coms control,0
"indemnity you agree to defend, indemnify, and hold harmless filefactory.com, its affiliates, officers, directors, employees and agents, from and against any claims, actions or demands, including without limitation reasonable legal fees, alleging or resulting from your use of the service, or your breach of this agreement or other filefactory.com policies, terms and conditions",1
filefactory.com may keep records about customer data in accordance with its privacy policy.,0
"or (d) any action that imposes an unreasonable or disproportionately large load on filefactory.coms infrastructure customer shall not decompile, disassemble, decrypt, extract, reverse engineer or otherwise attempt to derive the source code of the software tools (including the tools, methods, processes, and infrastructure) underlying the services or any other software on the filefactory.com web site",0
"elements of the web site are protected by copyright, trademark (including common law rights), and other laws and may not be copied or imitated in whole or in part.",0
"termination without limiting other remedies, filefactory.com may immediately issue a warning, suspend (i.e., lock out access and operation of services for customer) either temporarily or indefinitely, or terminate customers account and refuse to provide services to customer if: (a) filefactory.com believes that customer has violated or acted inconsistently with this agreement, or any of our policies.",1
complaints about violators of our policy should be sent via e-mail to abuse@filefactory.com.,0
filefactory.com reserves the right to change or discontinue any of the services at any time,1
"to harm minors in any way, this includes any form of child pornography.",1
"filefactory.com services subject to the terms and conditions of this agreement, filefactory.com makes certain services available to customer.",0
or (v) any other matter relating to the service,1
once you cancel your subscription your services will continue through the period you have already paid for.,0
