text,highlighted
"although it s not part of these terms, we encourage you to read it to better understand how you can update, manage, export, and delete your information.service providerin the european economic area (eea) and switzerland, google services are provided by, and you re contracting with: google ireland limitedincorporated and operating under the laws of ireland (registered number: 368047) gordon house, barrow streetdublin 4irelandage requirementsif you re under the age required to manage your own google account, you must have your parent or legal guardian s permission to use a google account.",0
"don t remove, obscure, or alter any of our branding, logos, or legal notices.",0
"when a service requires or includes downloadable software, that software sometimes updates automatically on your device once a new version or feature is available.",0
"to learn more about how we communicate with you, see google s privacy policy",0
these terms are in no way intended to restrict those rights,0
"scope this license is: worldwide, which means it s valid anywhere in the world non-exclusive, which means you can license your content to others royalty-free, which means there are no fees for this license rightsthis license allows google to: host, reproduce, distribute, communicate, and use your content for example, to save your content on our systems and make it accessible from anywhere you go publish, publicly perform, or publicly display your content, if you ve made it visible to others modify your content, such as reformatting or translating it sublicense these rights to: other users to allow the services to work as designed, such as enabling you to share photos with people you choose our contractors who ve signed agreements with us that are consistent with these terms, only for the limited purposes described in the purpose section below purposethis license is for the limited purpose of: operating and improving the services, which means allowing the services to work as designed and creating new features and functionalities.",0
these terms describe the relationship between you and google.,0
"google terms of serviceeffective march 31, 2020 | archived versions | download pdfwhat s covered in these termswe know it s tempting to skip these terms of service, but it s important to establish what you can expect from us as you use google services, and what we expect from you.these terms of service reflect the way google s business works, the laws that apply to our company, and certain things we ve always believed to be true.",0
we don t make any other commitments about our services.liabilitiesfor all usersthese terms only limit our responsibilities as allowed by applicable law.,0
or you may have the right to share someone else s creative content if they ve given you their permission,0
"we want to make these terms easy to understand, so we ve used examples from our services.",0
"if you choose to upload or share content, please make sure you have the necessary rights to do so and that the content is lawful.license your content remains yours, which means that you retain any intellectual property rights that you have in your content.",1
"google ireland limited accesses and discloses data, including communications, in accordance with the laws of ireland, and eu law applicable in ireland.",1
you have no obligation to provide any content to our services and you re free to choose the content that you want to provide.,0
"besides these terms, we also publish a privacy policy.",0
"for more information about the data disclosure requests that google receives worldwide, and how we respond to such requests, see our transparency report and privacy policy.",1
"if we act on a report of abuse, we also provide a fair process as described in the taking action in case of problems section.permission to use your contentsome of our services are designed to let you upload, submit, store, send, receive, or share your content.",0
"if we don t meet the quality level described in this warranty, you agree to tell us and we ll work with you to try to resolve the issue.",1
"some services let you adjust your automatic update settings.in case of problems or disagreementsby law, you have the right to (1) a certain quality of service, and (2) ways to fix problems if things go wrong.",0
"for example, we suspend or close the google accounts of repeat copyright infringers as described in our copyright help center",1
feedback is covered in the service-related communications section below,0
"see the permission to use your content section for more about your rights in your content, and how your content is used in our services see the removing your content section to learn why and how we might remove user-generated content from our services if you think someone is infringing your intellectual property rights, you can send us notice of the infringement and we ll take appropriate action.",1
"for example, these terms include the following topic headings: what you can expect from us, which describes how we provide and develop our services what we expect from you, which establishes certain rules for using our services content in google services, which describes the intellectual property rights to the content you find in our services whether that content belongs to you, google, or others in case of problems or disagreements, which describes other legal rights you have, and what to expect in case someone violates these terms understanding these terms is important because, to use our services, you must accept these terms",0
"if you re a parent or legal guardian, and you allow your child to use the services, then these terms apply to you and you re responsible for your child s activity on the services",0
using content you ve shared publicly to promote the services.,0
"when we speak of google, we, us, and our, we mean google ireland limited and its affiliates.what you can expect from usprovide a broad range of useful serviceswe provide a broad range of services that are subject to these terms, including: apps and sites (like search and maps) platforms (like google play) integrated services (like maps embedded in other companies apps or sites) devices (like google home) our services are designed to work together, making it easier for you to move from one activity to the next.",0
"(see business user)copyrighta legal right that allows the creator of an original work (such as a blog post, photo, or video) to decide if and how that original work may be used by others.disclaimera statement that limits someone s legal responsibilities.eu platform-to-business regulationthe regulation (eu) 2019/1150 on promoting fairness and transparency for business users of online intermediation services.indemnify or indemnityan individual or organization s contractual obligation to compensate the losses suffered by another individual or organization from legal proceedings such as lawsuits.intellectual property rights (ip rights)rights over the creations of a person s mind, such as inventions (patent rights).",0
"ip rights may belong to you, another individual, or an organization.liabilitylosses from any type of legal claim, whether the claim is based on a contract, tort (including negligence), or other reason, and whether or not those losses could have been reasonably anticipated or foreseen.organizationa legal entity (such as a corporation, non-profit, or school) and not an individual person.servicesgoogle services that are subject to these terms are the products and services listed at https://policies.google.com/terms/service-specific, including: google apps and sites (like search and maps) platforms (like google play) integrated services (like maps embedded in other companies apps or sites) devices (like google home) trademarksymbols, names, and images used in commerce that are capable of distinguishing the goods or services of one individual or organization from those of another.warrantyan assurance that a product or service will perform to a certain standard.your contentthings that you write, upload, submit, store, send, receive, or share with google using our services, such as: docs, sheets, and slides you create blog posts you upload through blogger reviews you submit through maps videos you store in drive emails you send and receive through gmail pictures you share with friends through photos travel itineraries that you share with google",0
"examples include child pornography, content that facilitates human trafficking or harassment, and content that infringes someone else s intellectual property rights",0
there are two exceptions: if you already shared your content with others before removing it.,1
"you re responsible for what you do with your google account, including taking reasonable steps to keep your google account secure, and we encourage you to regularly use the security checkup.",1
that administrator might require you to follow additional rules and may be able to access or disable your google account,0
"what we expect from youfollow these terms and service-specific additional termsthe permission we give you to use our services continues as long as you meet your responsibilities in: these terms service-specific additional terms, which could, for example, include things like additional age requirements we also make various policies, help centers, and other resources available to you to answer common questions and to set expectations about using our services.",1
"for example, if you shared a photo with a friend who then made a copy of it, or shared it again, then that photo may continue to appear in your friend s google account even after you remove it from your google account",1
"if you do stop using a service, we d appreciate knowing why so that we can continue improving our services.",1
"if you find that others aren t following these rules, many of our services allow you to report abuse.",0
"they don t create any legal rights for other people or organizations, even if others benefit from that relationship under these terms",0
"if you re a resident of, or an organization based in, the european economic area (eea) or switzerland, these terms and your relationship with google under these terms and service-specific additional terms, are governed by the laws of your country of residence, and you can file legal disputes in your local courts",0
"the views expressed in other people or organizations content are theirs, and don t necessarily reflect google s views.",1
"sometimes there are provisions in the open source license that explicitly override parts of these terms, so please be sure to read those licenses",0
"google won t be responsible for the following liabilities: loss of profits, revenues, business opportunities, goodwill, or anticipated savings indirect or consequential loss punitive damages google s total liability arising out of or relating to these terms is limited to the greater of (1) 500 or (2) 125% of the fees that you paid to use the relevant services in the 12 months before the breach if you re legally exempt from certain responsibilities, including indemnification, then those responsibilities don t apply to you under these terms.",0
"we give you permission to use that software as part of the services.the license we give you is: worldwide, which means it s valid anywhere in the world non-exclusive, which means that we can license the software to others royalty-free, which means there are no fees for this license personal, which means it doesn t extend to anyone else non-assignable, which means you re not allowed to assign the license to anyone else some of our services include software that s offered under open source license terms that we make available to you.",0
"if you want to use our branding or logos, please see the google brand permissions page.other content finally, some of our services give you access to content that belongs to other people or organizations for example, a store owner s description of their own business, or a newspaper article displayed in google news.",1
"this includes using automated systems and algorithms to analyze your content: for spam, malware, and illegal content to recognize patterns in data, such as determining when to suggest a new album in google photos to keep related photos together to customize our services for you, such as providing recommendations and personalized search results, content, and ads (which you can change or turn off in ads settings) this analysis occurs as the content is sent, received, and when it is stored",0
"as a result, these terms of service help define google s relationship with you as you interact with our services.",0
"if you make your content available through other companies services, it s possible that search engines, including google search, will continue to find and display your content as part of their search results.",1
"for example, to promote a google app, we might quote a review you wrote.",0
"suspending or terminating your access to google services google reserves the right to suspend or terminate your access to the services or delete your google account if any of these things happen: you materially or repeatedly breach these terms, service-specific additional terms or policies we re required to do so to comply with a legal requirement or a court order we reasonably believe that your conduct causes harm or liability to a user, third party, or google for example, by hacking, phishing, harassing, spamming, misleading others, or scraping content that doesn t belong to you if you believe your google account has been suspended or terminated in error, you can appeal",0
"of course, you re always free to stop using our services at any time.",1
to use our services on behalf of an organization: an authorized representative of that organization must agree to these terms your organization s administrator may assign a google account to you.,0
"if you don t follow these terms or the service-specific additional terms, and we don t take action right away, that doesn t mean we re giving up any rights that we may have, such as taking action in the future",1
"other than the rights and responsibilities described in this section (in case of problems or disagreements), google won t be responsible for any other losses, unless they re caused by our breach of these terms or service-specific additional terms",1
"you provide google with that permission through this license.what s coveredthis license covers your content if that content is protected by intellectual property rights.what s not covered this license doesn t affect your data protection rights it s only about your intellectual property rights this license doesn t cover these types of content: publicly-available factual information that you provide, such as corrections to the address of a local business.",0
"feedback that you offer, such as suggestions to improve our services.",0
software in google servicessome of our services include downloadable software.,0
"these resources include our privacy policy, copyright help center, safety center, and other pages accessible from our policies site",1
we need your permission if your intellectual property rights restrict our use of your content.,0
"content in google servicesyour contentsome of our services give you the opportunity to make your content publicly available for example, you might post a product or restaurant review that you wrote, or you might upload a blog post that you created",0
using google servicesyour google accountif you meet these age requirements you can create a google account for your convenience.,0
"for example, maps can remind you to leave for an appointment that appears in your google calendar.improve google serviceswe re constantly developing new technologies and features to improve our services.",0
"if we materially change these terms or service-specific additional terms, we ll provide you with reasonable advance notice and the opportunity to review the changes, except (1) when we launch a new service or feature, or (2) in urgent situations, such as preventing ongoing abuse or responding to legal requirements.",1
"as part of this continual improvement, we sometimes add or remove features and functionalities, increase or decrease limits to our services, and start offering new services or stop offering old ones",1
handling requests for your datarespect for the privacy and security of your data underpins our approach to responding to data disclosure requests.,0
"disclaimersthe only commitments we make about our services (including the content in the services, the specific functions of our services, or their reliability, availability, or ability to meet your needs) are (1) described in the warranty section, (2) stated in the service-specific additional terms, or (3) provided under applicable laws.",0
"settling disputes, governing law, and courtsfor information about how to contact google, please visit our contact page",0
